Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,76,E5_CEM_PRODCEM_PROD,,,2018,5.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2019,4.8176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2020,3.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2021,3.5964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2022,4.2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2023,4.4563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2024,4.7192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2025,4.7654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2026,4.8115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2027,4.8577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2028,4.9038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2029,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2030,4.9961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2031,5.0423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2032,5.0884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2033,5.1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2034,5.1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2035,5.2269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2036,5.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2037,5.3192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2038,5.3653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2039,5.4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2040,5.4576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2041,5.5038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2042,5.5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2043,5.5961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2044,5.6422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2045,5.6884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2046,5.7345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2047,5.7807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2048,5.8268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2049,5.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2050,5.9191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2051,5.9653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2052,6.0114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2053,6.0576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2054,6.1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2055,6.1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2056,6.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2057,6.2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2058,6.2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2059,6.3345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2060,6.3806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2061,6.4268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2062,6.4729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2063,6.5191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2064,6.5652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2065,6.6114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2066,6.6575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2067,6.7037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2068,6.7498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2069,6.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,E5_CEM_PRODCEM_PROD,,,2070,6.8421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,,ENE_TERM,,2018,,14.2042,14.2042,14.2042,13.3156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,,ENE_TERM,,2021,,0.0421512,14.2464,14.2464,11.1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,,ENE_TERM,,2046,,0.837546,15.0839,15.0839,13.0833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,,ENE_TERM,,2066,,0.31576,15.3997,15.3997,15.1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,,ENE_TERM,,2069,,0.105405,15.5051,15.5051,15.5051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,,ENE_TERM,,2070,,0.105177,15.6103,15.6103,15.6103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,,RAW_MAT_CLK,,2018,,4.05879,4.05879,4.05879,3.79361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,,RAW_MAT_CLK,,2041,,0.0586321,4.11742,4.11742,3.83817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,76,,RAW_MAT_CLK,,2060,,0.179985,4.29741,4.29741,4.14739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
