Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,538,,INORG_RCY_OS,,2019,,0.0023,0.0023,0.0563,0.0563,,,,,,,,,,,0.117265,,,,0.122171,0.117265,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2020,,0.0029,0.0052,0.0564,0.0564,,,,,,,,,,,0.114307,,,,0.122388,0.114307,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2021,,0.0006,0.0058,0.0541,0.0541,,,,,,,,,,,0.10669,,,,0.117397,0.10669,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2022,,0.006,0.0118,0.0573,0.0573,,,,,,,,,,,0.109955,,,,0.124341,0.109955,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2023,,0.0062,0.018,0.0606,0.0606,,,,,,,,,,,0.113153,,,,0.131502,0.113153,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2024,,0.0062,0.0242,0.064,0.064,,,,,,,,,,,0.116281,,,,0.13888,0.116281,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2025,,0.0062,0.0304,0.0674,0.0674,,,,,,,,,,,0.119158,,,,0.146258,0.119158,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2026,,0.0064,0.0368,0.0709,0.0709,,,,,,,,,,,0.121967,,,,0.153853,0.121967,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2027,,0.0064,0.0432,0.0745,0.0745,,,,,,,,,,,0.124706,,,,0.161665,0.124706,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2028,,0.0065,0.0497,0.0781,0.0781,,,,,,,,,,,0.127208,,,,0.169477,0.127208,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2029,,0.022,0.0717,0.0973,0.0817,,,,,,,,,,,0.129485,,,,0.177289,0.129485,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2030,,,0.0717,0.0944,0.0854,,,,,,,,,,,0.131701,,,,0.185318,0.131701,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2031,,,0.0717,0.0916,0.0871,,,,,,,,,,,0.130702,,,,0.189007,0.130702,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2032,,,0.0717,0.0888,0.0888,,,,,,,,,,,0.129661,,,,0.192696,0.129661,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2033,,0.009,0.0807,0.0949,0.0904,,,,,,,,,,,0.12844,,,,0.196168,0.12844,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2034,,,0.0807,0.0921,0.0921,,,,,,,,,,,0.127328,,,,0.199857,0.127328,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2035,,0.0046,0.0853,0.0938,0.0938,,,,,,,,,,,0.126183,,,,0.203546,0.126183,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2036,,0.0044,0.0897,0.0954,0.0954,,,,,,,,,,,0.124876,,,,0.207018,0.124876,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2037,,0.0046,0.0943,0.0971,0.0971,,,,,,,,,,,0.123676,,,,0.210707,0.123676,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2038,,0.0044,0.0987,0.0987,0.0987,,,,,,,,,,,0.122325,,,,0.214179,0.122325,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2039,,0.0085,0.1049,0.1049,0.1004,,,,,,,,,,,0.121078,,,,0.217868,0.121078,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2040,,,0.102,0.102,0.102,,,,,,,,,,,0.119692,,,,0.22134,0.119692,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2041,,0.0023,0.1037,0.1037,0.1037,,,,,,,,,,,0.118407,,,,0.225029,0.118407,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2042,,0.0076,0.1053,0.1053,0.1053,,,,,,,,,,,0.116994,,,,0.228501,0.116994,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2043,,0.0078,0.1069,0.1069,0.1069,,,,,,,,,,,0.11557,,,,0.231973,0.11557,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2044,,0.0079,0.1086,0.1086,0.1086,,,,,,,,,,,0.114243,,,,0.235662,0.114243,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2045,,0.0237,0.1261,0.1261,0.1102,,,,,,,,,,,0.112802,,,,0.239134,0.112802,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2046,,,0.1197,0.1197,0.1118,,,,,,,,,,,0.111355,,,,0.242606,0.111355,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2047,,,0.1133,0.1133,0.1133,,,,,,,,,,,0.109808,,,,0.245861,0.109808,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2048,,0.0081,0.1149,0.1149,0.1149,,,,,,,,,,,0.108357,,,,0.249333,0.108357,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2049,,0.0236,0.1165,0.1165,0.1165,,,,,,,,,,,0.106904,,,,0.252805,0.106904,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2050,,0.1009,0.2174,0.2174,0.118,,,,,,,,,,,0.105362,,,,0.25606,0.105362,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2051,,,0.2174,0.2174,0.1187,,,,,,,,,,,0.103131,,,,0.257579,0.103131,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2052,,,0.2174,0.2174,0.1193,,,,,,,,,,,0.100858,,,,0.258881,0.100858,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2053,,,0.2084,0.2084,0.1198,,,,,,,,,,,0.098551,,,,0.259966,0.098551,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2054,,,0.2084,0.2084,0.1204,,,,,,,,,,,0.096375,,,,0.261268,0.096375,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2055,,,0.2038,0.2038,0.1209,,,,,,,,,,,0.0941668,,,,0.262353,0.0941668,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2056,,,0.1994,0.1994,0.1213,,,,,,,,,,,0.0919318,,,,0.263221,0.0919318,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2057,,,0.1948,0.1948,0.1218,,,,,,,,,,,0.0898227,,,,0.264306,0.0898227,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2058,,,0.1904,0.1904,0.1222,,,,,,,,,,,0.0876887,,,,0.265174,0.0876887,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2059,,,0.1819,0.1819,0.1226,,,,,,,,,,,0.0856045,,,,0.266042,0.0856045,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2060,,,0.1819,0.1819,0.1229,,,,,,,,,,,0.083501,,,,0.266693,0.083501,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2061,,,0.1796,0.1796,0.1233,,,,,,,,,,,0.0815148,,,,0.267561,0.0815148,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2062,,,0.172,0.172,0.1235,,,,,,,,,,,0.0794463,,,,0.267995,0.0794463,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2063,,,0.1642,0.1642,0.1238,,,,,,,,,,,0.0774928,,,,0.268646,0.0774928,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2064,,,0.1563,0.1563,0.124,,,,,,,,,,,0.0755259,,,,0.26908,0.0755259,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2065,,,0.1326,0.1326,0.1242,,,,,,,,,,,0.0736087,,,,0.269514,0.0736087,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2066,,,0.1326,0.1326,0.1243,,,,,,,,,,,0.0716824,,,,0.269731,0.0716824,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2067,,,0.1326,0.1326,0.1245,,,,,,,,,,,0.0698626,,,,0.270165,0.0698626,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2068,,,0.1245,0.1245,0.1245,,,,,,,,,,,0.0679795,,,,0.270165,0.0679795,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2069,,0.0237,0.1246,0.1246,0.1246,,,,,,,,,,,0.0662004,,,,0.270382,0.0662004,,,,,,,,,,,,,,,,,
BAU,538,,INORG_RCY_OS,,2070,,0.1009,0.1246,0.1246,0.1246,,,,,,,,,,,0.064416,,,,0.270382,0.064416,,,,,,,,,,,,,,,,,
BAU,538,,COMPOST,,2019,,0.0051,0.0051,0.1249,0.1249,,,0.7905,0.769193,,,5.93275,5.69451,5.93275,,6.8833,,,,0.43715,0.419596,,,,,,,,0.9793,,7.3496,7.3496,,1.265146908158624e-05,,9.495003566575682e-05,9.495003566575682e-05,
BAU,538,,COMPOST,,2020,,0.0066,0.0117,0.1252,0.1252,,,1.023,0.968597,,,5.947,5.55433,5.947,,6.9322,,,,0.4382,0.409267,,,,,,,,1.2012,,6.9832,6.9832,,1.7072460270802752e-05,,9.924723482938805e-05,9.924723482938805e-05,
BAU,538,,COMPOST,,2021,,0.001,0.0127,0.1199,0.1199,,,0.155,0.142801,,,5.69525,5.17584,5.69525,,5.70002,,,,0.41965,0.381377,,,,,,,,0.1725,,6.339,6.339,,2.489640427976019e-06,,9.147822353180917e-05,9.147822353180917e-05,
BAU,538,,COMPOST,,2022,,0.0135,0.0262,0.1271,0.1271,,,2.0925,1.87586,,,6.03725,5.33876,6.03725,,7.608,,,,0.44485,0.393382,,,,,,,,2.2076,,6.3693,6.3693,,3.241094096207932e-05,,9.351156670170295e-05,9.351156670170295e-05,
BAU,538,,COMPOST,,2023,,0.0137,0.0399,0.1345,0.1345,,,2.1235,1.85234,,,6.38875,5.49732,6.38875,,7.75472,,,,0.47075,0.405066,,,,,,,,2.1235,,6.3887,6.3887,,3.193310975767614e-05,,9.607377205761876e-05,9.607377205761876e-05,
BAU,538,,COMPOST,,2024,,0.0138,0.0537,0.142,0.142,,,2.15591,1.82992,,,6.81248,5.70393,6.81248,,7.94998,,,,0.497,0.416126,,,,,,,,2.0435,,6.4573,6.4573,,3.147620394872523e-05,,9.946194872541603e-05,9.946194872541603e-05,
BAU,538,,COMPOST,,2025,,0.0139,0.0676,0.1496,0.1496,,,2.18857,1.80758,,,7.24818,5.90515,7.24818,,8.13931,,,,0.5236,0.426581,,,,,,,,1.9663,,6.5121,6.5121,,3.102236767546206e-05,,0.000102740924410885,0.000102740924410885,
BAU,538,,COMPOST,,2026,,0.014,0.0816,0.1573,0.1573,,,2.22148,1.7853,,,7.696,6.101,7.696,,8.32274,,,,0.55055,0.436448,,,,,,,,1.8918,,6.554,6.554,,3.0571706525791244e-05,,0.00010591130841713155,0.00010591130841713155,
BAU,538,,COMPOST,,2027,,0.0142,0.0958,0.1652,0.1652,,,2.27062,1.77561,,,8.16103,6.29527,8.16103,,8.51689,,,,0.5782,0.446013,,,,,,,,1.8329,,6.5877,6.5877,,3.0938948989476005e-05,,0.00011120032892847916,0.00011120032892847916,
BAU,538,,COMPOST,,2028,,0.0143,0.1101,0.1732,0.1732,,,2.30413,1.75325,,,8.63854,6.48401,8.63854,,8.69227,,,,0.6062,0.455008,,,,,,,,1.763,,6.6096,6.6096,,3.10850735556483e-05,,0.00011654275206408063,0.00011654275206408063,
BAU,538,,COMPOST,,2029,,0.0145,0.1246,0.1813,0.1813,,,2.35413,1.74301,,,9.12869,6.66723,9.12869,,8.87369,,,,0.63455,0.46345,,,,,,,,1.7073,,6.6205,6.6205,,3.144554933150297e-05,,0.0001219374765739351,0.0001219374765739351,
BAU,538,,COMPOST,,2030,,0.0145,0.1391,0.1895,0.1895,,,2.3719,1.70884,,,9.63162,6.84494,9.63162,,9.02514,,,,0.66325,0.471355,,,,,,,,1.6305,,6.6211,6.6211,,3.136959722262509e-05,,0.00012738312745114896,0.00012738312745114896,
BAU,538,,COMPOST,,2031,,0.01,0.1491,0.1932,0.1932,,,1.64805,1.15534,,,9.91149,6.85398,9.91149,,8.47692,,,,0.6762,0.467605,,,,,,,,1.0739,,6.4583,6.4583,,2.1580761952728624e-05,,0.0001297882383949821,0.0001297882383949821,
BAU,538,,COMPOST,,2032,,0.01,0.1591,0.1969,0.1969,,,1.66031,1.13256,,,10.1949,6.85993,10.1949,,8.4562,,,,0.68915,0.463715,,,,,,,,1.0255,,6.2967,6.2967,,2.1526300452830083e-05,,0.00013217921983639045,0.00013217921983639045,
BAU,538,,COMPOST,,2033,,0.01,0.1691,0.2006,0.2006,,,1.67257,1.11017,,,10.4818,6.86288,10.4818,,8.43274,,,,0.7021,0.459696,,,,,,,,0.9792,,6.1364,6.1364,,2.1470805614591526e-05,,0.0001345550202927384,0.0001345550202927384,
BAU,538,,COMPOST,,2034,,0.01,0.1791,0.2043,0.2043,,,1.68482,1.08816,,,10.7722,6.86293,10.7722,,8.40665,,,,0.71505,0.455556,,,,,,,,0.9349,,5.9776,5.9776,,2.141417610106493e-05,,0.00013691539024696505,0.00013691539024696505,
BAU,538,,COMPOST,,2035,,0.01,0.1891,0.208,0.208,,,1.69708,1.06653,,,11.0661,6.86017,11.0661,,8.37801,,,,0.728,0.451305,,,,,,,,0.8926,,5.8206,5.8206,,2.135669272574014e-05,,0.0001392599626253995,0.0001392599626253995,
BAU,538,,COMPOST,,2036,,0.01,0.1991,0.2117,0.2117,,,1.70933,1.04528,,,11.3636,6.85469,11.3636,,8.34692,,,,0.74095,0.446952,,,,,,,,0.8522,,5.6654,5.6654,,2.1298127471596316e-05,,0.00014158962946665178,0.00014158962946665178,
BAU,538,,COMPOST,,2037,,0.01,0.2091,0.2154,0.2154,,,1.72159,1.0244,,,11.6646,6.84659,11.6646,,8.31349,,,,0.7539,0.442507,,,,,,,,0.8136,,5.5123,5.5123,,2.1238755324298945e-05,,0.00014390277903322945,0.00014390277903322945,
BAU,538,,COMPOST,,2038,,0.0099,0.219,0.219,0.219,,,1.71651,0.993845,,,11.9636,6.83283,11.9636,,8.26445,,,,0.7665,0.437776,,,,,,,,0.7689,,5.3589,5.3589,,2.0966671535017473e-05,,0.00014613190227632524,0.00014613190227632524,
BAU,538,,COMPOST,,2039,,0.0088,0.2227,0.2227,0.2227,,,1.53657,0.865683,,,12.2715,6.8198,12.2715,,8.11866,,,,0.77945,0.433173,,,,,,,,0.6524,,5.2102,5.2102,,1.858314975561843e-05,,0.00014841050015688943,0.00014841050015688943,
BAU,538,,COMPOST,,2040,,0.0103,0.2264,0.2264,0.2264,,,1.81111,0.992854,,,12.583,6.80442,12.583,,8.22577,,,,0.7924,0.428501,,,,,,,,0.7289,,5.064,5.064,,2.1686807712988187e-05,,0.00015067284784056758,0.00015067284784056758,
BAU,538,,COMPOST,,2041,,0.0046,0.23,0.23,0.23,,,0.814483,0.434466,,,12.8924,6.78382,12.8924,,7.64187,,,,0.805,0.423581,,,,,,,,0.3107,,4.918,4.918,,9.656431134462443e-06,,0.00015285103895101997,0.00015285103895101997,
BAU,538,,COMPOST,,2042,,0.0171,0.2336,0.2336,0.2336,,,3.04871,1.58243,,,13.2052,6.76113,13.2052,,8.76217,,,,0.8176,0.418615,,,,,,,,1.1023,,4.7747,4.7747,,3.578776378300942e-05,,0.00015501132554667256,0.00015501132554667256,
BAU,538,,COMPOST,,2043,,0.0173,0.2372,0.2372,0.2372,,,3.10557,1.56849,,,13.5214,6.73644,13.5214,,8.71854,,,,0.8302,0.41361,,,,,,,,1.0644,,4.6342,4.6342,,3.609471299336458e-05,,0.00015715345404176362,0.00015715345404176362,
BAU,538,,COMPOST,,2044,,0.0174,0.2408,0.2408,0.2408,,,3.14485,1.54552,,,13.8411,6.70982,13.8411,,8.66391,,,,0.8428,0.40857,,,,,,,,1.0216,,4.4964,4.4964,,3.618978717604328e-05,,0.0001592783322836805,0.0001592783322836805,
