Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,266,,Bosque,,2018,,12.6363,12.6363,12.6363,12.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2019,,12.5788,12.5788,12.5788,12.5788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2020,,12.5214,12.5214,12.5214,12.5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2021,,12.4644,12.4644,12.4644,12.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2022,,12.4076,12.4076,12.4076,12.4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2023,,12.3809,12.3809,12.3809,12.3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2024,,12.4346,12.4346,12.4346,12.4346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2025,,12.4425,12.4425,12.4425,12.4425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2026,,12.4106,12.4106,12.4106,12.4106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2027,,12.3802,12.3802,12.3802,12.3802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2028,,12.351,12.351,12.351,12.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2029,,12.3232,12.3232,12.3232,12.3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2030,,12.2967,12.2967,12.2967,12.2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2031,,12.2714,12.2714,12.2714,12.2714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2032,,12.2475,12.2475,12.2475,12.2475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2033,,12.2249,12.2249,12.2249,12.2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2034,,12.2035,12.2035,12.2035,12.2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2035,,12.1834,12.1834,12.1834,12.1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2036,,12.1646,12.1646,12.1646,12.1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2037,,12.147,12.147,12.147,12.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2038,,12.1306,12.1306,12.1306,12.1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2039,,12.1155,12.1155,12.1155,12.1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2040,,12.1016,12.1016,12.1016,12.1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2041,,12.0889,12.0889,12.0889,12.0889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2042,,12.0775,12.0775,12.0775,12.0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2043,,12.0673,12.0673,12.0673,12.0673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2044,,12.0582,12.0582,12.0582,12.0582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,266,,Bosque,,2045,,12.0504,12.0504,12.0504,12.0504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
