Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,631,,INORG_RCY_OS,,2018,,0.0052436,0.0052436,0.0621436,0.0568564,,,,,,,,,,,0.121704,,,,0.123378,0.121704,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2019,,,0.0052436,0.0592436,0.056332,,,,,,,,,,,0.117332,,,,0.122241,0.117332,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2020,,,0.0052436,0.0564436,0.0564436,,,,,,,,,,,0.114395,,,,0.122483,0.114395,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2021,,0.000228714,0.00547231,0.0537723,0.0537723,,,,,,,,,,,0.106044,,,,0.116686,0.106044,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2022,,0.00624763,0.0117199,0.0572199,0.0572199,,,,,,,,,,,0.109802,,,,0.124167,0.109802,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2023,,0.00641314,0.0181331,0.0607331,0.0607331,,,,,,,,,,,0.113402,,,,0.131791,0.113402,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2024,,0.0595963,0.0777294,0.117529,0.117529,,,,,,,,,,,0.213538,,,,0.255039,0.213538,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2025,,0.0656308,0.14336,0.18036,0.149629,,,,,,,,,,,0.264531,,,,0.324694,0.264531,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2026,,,0.14336,0.17746,0.17746,,,,,,,,,,,0.305279,,,,0.385089,0.305279,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2027,,0.0281474,0.171508,0.202808,0.202808,,,,,,,,,,,0.339479,,,,0.440092,0.339479,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2028,,0.0266743,0.198182,0.226582,0.226582,,,,,,,,,,,0.369052,,,,0.491683,0.369052,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2029,,0.5362,0.734381,0.759981,0.249297,,,,,,,,,,,0.395106,,,,0.540975,0.395106,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2030,,,0.734381,0.757081,0.271265,,,,,,,,,,,0.418335,,,,0.588646,0.418335,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2031,,,0.734381,0.754281,0.292687,,,,,,,,,,,0.439205,,,,0.635131,0.439205,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2032,,,0.734381,0.751481,0.313697,,,,,,,,,,,0.458045,,,,0.680723,0.458045,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2033,,,0.734381,0.748581,0.334389,,,,,,,,,,,0.475098,,,,0.725624,0.475098,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2034,,,0.734381,0.745781,0.35483,,,,,,,,,,,0.490552,,,,0.769981,0.490552,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2035,,,0.734381,0.742881,0.37507,,,,,,,,,,,0.504558,,,,0.813902,0.504558,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2036,,,0.734381,0.740081,0.395146,,,,,,,,,,,0.517237,,,,0.857467,0.517237,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2037,,,0.734381,0.737181,0.415086,,,,,,,,,,,0.528694,,,,0.900738,0.528694,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2038,,,0.729138,0.729138,0.434914,,,,,,,,,,,0.539017,,,,0.943763,0.539017,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2039,,,0.729138,0.729138,0.454646,,,,,,,,,,,0.548286,,,,0.986583,0.548286,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2040,,,0.729138,0.729138,0.474297,,,,,,,,,,,0.556567,,,,1.02923,0.556567,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2041,,,0.728909,0.728909,0.493879,,,,,,,,,,,0.563924,,,,1.07172,0.563924,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2042,,,0.722662,0.722662,0.5134,,,,,,,,,,,0.570414,,,,1.11408,0.570414,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2043,,,0.716248,0.716248,0.532869,,,,,,,,,,,0.576087,,,,1.15633,0.576087,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2044,,,0.656652,0.656652,0.552292,,,,,,,,,,,0.580992,,,,1.19847,0.580992,,,,,,,,,,,,,,,,,
DDP,631,,INORG_RCY_OS,,2045,,,0.591021,0.591021,0.571675,,,,,,,,,,,0.585172,,,,1.24053,0.585172,,,,,,,,,,,,,,,,,
