Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,183,,INORG_RCY_OS,,2019,,0.00233204,0.00233204,0.056332,0.056332,,,,,,,,,,,0.117332,,,,0.122241,0.117332,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2020,,0.00314027,0.00547231,0.0566723,0.0564436,,,,,,,,,,,0.114395,,,,0.122483,0.114395,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2021,,,0.00547231,0.0537723,0.0537723,,,,,,,,,,,0.106044,,,,0.116686,0.106044,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2022,,0.00624763,0.0117199,0.0572199,0.0572199,,,,,,,,,,,0.109802,,,,0.124167,0.109802,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2023,,0.00641314,0.0181331,0.0607331,0.0607331,,,,,,,,,,,0.113402,,,,0.131791,0.113402,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2024,,0.0697416,0.0878747,0.127675,0.127675,,,,,,,,,,,0.231971,,,,0.277054,0.231971,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2025,,0.0452232,0.133098,0.170098,0.170098,,,,,,,,,,,0.300719,,,,0.369112,0.300719,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2026,,0.0421993,0.175297,0.209397,0.209397,,,,,,,,,,,0.360219,,,,0.454392,0.360219,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2027,,0.0402807,0.215578,0.246878,0.246878,,,,,,,,,,,0.413249,,,,0.535725,0.413249,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2028,,0.0392292,0.254807,0.283207,0.283207,,,,,,,,,,,0.461283,,,,0.614559,0.461283,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2029,,0.0762611,0.331068,0.356668,0.318761,,,,,,,,,,,0.505198,,,,0.691711,0.505198,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2030,,,0.331068,0.353768,0.353768,,,,,,,,,,,0.545568,,,,0.767677,0.545568,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2031,,0.0374072,0.368475,0.388375,0.388375,,,,,,,,,,,0.582795,,,,0.842775,0.582795,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2032,,0.0740785,0.442554,0.459654,0.422681,,,,,,,,,,,0.617178,,,,0.917218,0.617178,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2033,,,0.442554,0.456754,0.456754,,,,,,,,,,,0.648953,,,,0.991156,0.648953,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2034,,0.0366892,0.479243,0.490643,0.490643,,,,,,,,,,,0.678314,,,,1.0647,0.678314,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2035,,0.0366419,0.515885,0.524385,0.524385,,,,,,,,,,,0.705421,,,,1.13792,0.705421,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2036,,0.109085,0.62497,0.63067,0.558007,,,,,,,,,,,0.730418,,,,1.21087,0.730418,,,,,,,,,,,,,,,,,
DDP,183,,INORG_RCY_OS,,2037,,,0.62497,0.62777,0.59153,,,,,,,,,,,0.753429,,,,1.28362,0.753429,,,,,,,,,,,,,,,,,
