Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,263,,INORG_RCY_OS,,2018,,0.0052436,0.0052436,0.0621436,0.0568564,,,,,,,,,,,0.121704,,,,0.123378,0.121704,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2019,,,0.0052436,0.0592436,0.056332,,,,,,,,,,,0.117332,,,,0.122241,0.117332,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2020,,,0.0052436,0.0564436,0.0564436,,,,,,,,,,,0.114395,,,,0.122483,0.114395,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2021,,0.000228714,0.00547231,0.0537723,0.0537723,,,,,,,,,,,0.106044,,,,0.116686,0.106044,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2022,,0.00624763,0.0117199,0.0572199,0.0572199,,,,,,,,,,,0.109802,,,,0.124167,0.109802,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2023,,0.00641314,0.0181331,0.0607331,0.0607331,,,,,,,,,,,0.113402,,,,0.131791,0.113402,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2024,,0.0911794,0.109312,0.149112,0.149112,,,,,,,,,,,0.270921,,,,0.323574,0.270921,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2025,,0.0715167,0.180829,0.217829,0.217829,,,,,,,,,,,0.385104,,,,0.472689,0.385104,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2026,,0.0718058,0.252635,0.286735,0.286735,,,,,,,,,,,0.49326,,,,0.622215,0.49326,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2027,,0.0718158,0.324451,0.355751,0.355751,,,,,,,,,,,0.595491,,,,0.771979,0.595491,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2028,,0.867052,1.1915,1.2199,0.424836,,,,,,,,,,,0.691966,,,,0.921895,0.691966,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2029,,,1.1915,1.2171,0.493969,,,,,,,,,,,0.782881,,,,1.07191,0.782881,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2030,,,1.1915,1.2142,0.563134,,,,,,,,,,,0.868445,,,,1.222,0.868445,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2031,,,1.1915,1.2114,0.632324,,,,,,,,,,,0.948863,,,,1.37214,0.948863,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2032,,,1.1915,1.2086,0.701532,,,,,,,,,,,1.02434,,,,1.52232,1.02434,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2033,,,1.1915,1.2057,0.770754,,,,,,,,,,,1.09508,,,,1.67254,1.09508,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2034,,,1.1915,1.2029,0.839987,,,,,,,,,,,1.16128,,,,1.82277,1.16128,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2035,,,1.1915,1.2,0.909229,,,,,,,,,,,1.22313,,,,1.97303,1.22313,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2036,,,1.1915,1.1972,0.978479,,,,,,,,,,,1.28081,,,,2.1233,1.28081,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2037,,,1.1915,1.1943,1.04773,,,,,,,,,,,1.33449,,,,2.27358,1.33449,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2038,,,1.18626,1.18626,1.11699,,,,,,,,,,,1.38436,,,,2.42388,1.38436,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2039,,,1.18626,1.18626,1.18626,,,,,,,,,,,1.43058,,,,2.57418,1.43058,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2040,,0.0692682,1.25553,1.25553,1.25553,,,,,,,,,,,1.47331,,,,2.72449,1.47331,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2041,,0.0695,1.3248,1.3248,1.3248,,,,,,,,,,,1.51269,,,,2.87481,1.51269,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2042,,0.0755216,1.39407,1.39407,1.39407,,,,,,,,,,,1.54889,,,,3.02514,1.54889,,,,,,,,,,,,,,,,,
DDP,263,,INORG_RCY_OS,,2043,,0.376944,1.7646,1.7646,1.46335,,,,,,,,,,,1.58203,,,,3.17547,1.58203,,,,,,,,,,,,,,,,,
