Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,687,,INORG_RCY_OS,,2019,,0.465664,0.465664,0.519664,0.056332,,,,,,,,,,,0.117332,,,,0.122241,0.117332,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2020,,,0.465664,0.516864,0.0564436,,,,,,,,,,,0.114395,,,,0.122483,0.114395,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2021,,,0.465664,0.513964,0.0537723,,,,,,,,,,,0.106044,,,,0.116686,0.106044,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2022,,,0.465664,0.511164,0.0572199,,,,,,,,,,,0.109802,,,,0.124167,0.109802,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2023,,,0.465664,0.508264,0.0607331,,,,,,,,,,,0.113402,,,,0.131791,0.113402,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2024,,,0.465664,0.505464,0.148646,,,,,,,,,,,0.270073,,,,0.322562,0.270073,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2025,,,0.465664,0.502664,0.216965,,,,,,,,,,,0.383576,,,,0.470814,0.383576,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2026,,,0.465664,0.499764,0.285436,,,,,,,,,,,0.491026,,,,0.619396,0.491026,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2027,,,0.465664,0.496964,0.353995,,,,,,,,,,,0.592553,,,,0.76817,0.592553,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2028,,,0.465664,0.494064,0.422611,,,,,,,,,,,0.688341,,,,0.917065,0.688341,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2029,,,0.465664,0.491264,0.491264,,,,,,,,,,,0.778595,,,,1.06604,0.778595,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2030,,0.572592,1.03826,1.06096,0.559943,,,,,,,,,,,0.863524,,,,1.21508,0.863524,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2031,,,1.03826,1.05816,0.628643,,,,,,,,,,,0.943339,,,,1.36415,0.943339,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2032,,,1.03826,1.05536,0.697356,,,,,,,,,,,1.01825,,,,1.51326,1.01825,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2033,,,1.03826,1.05246,0.766081,,,,,,,,,,,1.08844,,,,1.6624,1.08844,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2034,,,1.03826,1.04966,0.834815,,,,,,,,,,,1.15413,,,,1.81155,1.15413,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2035,,,1.03826,1.04676,0.903557,,,,,,,,,,,1.2155,,,,1.96072,1.2155,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2036,,,1.03826,1.04396,0.972304,,,,,,,,,,,1.27272,,,,2.1099,1.27272,,,,,,,,,,,,,,,,,
DDP,687,,INORG_RCY_OS,,2037,,,1.03826,1.04106,1.04106,,,,,,,,,,,1.32599,,,,2.25909,1.32599,,,,,,,,,,,,,,,,,
