Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,130,E5_CEM_PRODCEM_PROD,,,2018,5.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2019,4.8176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2020,3.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2021,3.5964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2022,4.2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2023,4.4563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2024,4.9148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2025,5.1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2026,5.3981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2027,5.6398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2028,5.8815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2029,6.1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2030,6.3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2031,6.6065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2032,6.8482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2033,7.0899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2034,7.3316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2035,7.5733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2036,7.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2037,8.0566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2038,8.2983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2039,8.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,130,E5_CEM_PRODCEM_PROD,,,2040,8.7817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
