Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,938,,Bosque,,2018,,12.6363,12.6363,12.6363,12.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2019,,12.5788,12.5788,12.5788,12.5788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2020,,12.5214,12.5214,12.5214,12.5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2021,,12.4644,12.4644,12.4644,12.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2022,,12.4076,12.4076,12.4076,12.4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2023,,12.3809,12.3809,12.3809,12.3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2024,,12.3817,12.3817,12.3817,12.3817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2025,,12.3359,12.3359,12.3359,12.3359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2026,,12.2492,12.2492,12.2492,12.2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2027,,12.1627,12.1627,12.1627,12.1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2028,,12.0765,12.0765,12.0765,12.0765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2029,,11.9904,11.9904,11.9904,11.9904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2030,,11.9046,11.9046,11.9046,11.9046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2031,,11.8189,11.8189,11.8189,11.8189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2032,,11.7333,11.7333,11.7333,11.7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2033,,11.6479,11.6479,11.6479,11.6479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2034,,11.5626,11.5626,11.5626,11.5626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2035,,11.4773,11.4773,11.4773,11.4773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2036,,11.3921,11.3921,11.3921,11.3921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,938,,Bosque,,2037,,11.3069,11.3069,11.3069,11.3069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
