Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,895,,INORG_RCY_OS,,2019,,0.00233204,0.00233204,0.056332,0.056332,,,,,,,,,,,0.117332,,,,0.122241,0.117332,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2020,,0.687786,0.690118,0.741318,0.0564436,,,,,,,,,,,0.114395,,,,0.122483,0.114395,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2021,,,0.690118,0.738418,0.0537723,,,,,,,,,,,0.106044,,,,0.116686,0.106044,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2022,,,0.690118,0.735618,0.0572199,,,,,,,,,,,0.109802,,,,0.124167,0.109802,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2023,,,0.690118,0.732718,0.0607331,,,,,,,,,,,0.113402,,,,0.131791,0.113402,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2024,,,0.690118,0.729918,0.134459,,,,,,,,,,,0.244298,,,,0.291777,0.244298,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2025,,,0.690118,0.727118,0.182895,,,,,,,,,,,0.323343,,,,0.396881,0.323343,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2026,,,0.690118,0.724218,0.228792,,,,,,,,,,,0.393583,,,,0.496479,0.393583,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2027,,,0.690118,0.721418,0.273212,,,,,,,,,,,0.45733,,,,0.592871,0.45733,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2028,,,0.690118,0.718518,0.316697,,,,,,,,,,,0.515831,,,,0.687233,0.515831,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2029,,,0.690118,0.715718,0.359552,,,,,,,,,,,0.569847,,,,0.780228,0.569847,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2030,,,0.690118,0.712818,0.401963,,,,,,,,,,,0.619893,,,,0.87226,0.619893,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2031,,,0.690118,0.710018,0.444049,,,,,,,,,,,0.666338,,,,0.963586,0.666338,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2032,,,0.690118,0.707218,0.48589,,,,,,,,,,,0.709473,,,,1.05438,0.709473,,,,,,,,,,,,,,,,,
DDP,895,,INORG_RCY_OS,,2033,,,0.690118,0.704318,0.527542,,,,,,,,,,,0.749529,,,,1.14477,0.749529,,,,,,,,,,,,,,,,,
