Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,917,,Bosque,,2018,,12.6363,12.6363,12.6363,12.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2019,,12.5788,12.5788,12.5788,12.5788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2020,,12.5214,12.5214,12.5214,12.5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2021,,12.4644,12.4644,12.4644,12.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2022,,12.4076,12.4076,12.4076,12.4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2023,,12.3809,12.3809,12.3809,12.3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2024,,12.3788,12.3788,12.3788,12.3788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2025,,12.3301,12.3301,12.3301,12.3301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2026,,12.2404,12.2404,12.2404,12.2404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2027,,12.1509,12.1509,12.1509,12.1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2028,,12.0615,12.0615,12.0615,12.0615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2029,,11.9723,11.9723,11.9723,11.9723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2030,,11.8832,11.8832,11.8832,11.8832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2031,,11.7942,11.7942,11.7942,11.7942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2032,,11.7053,11.7053,11.7053,11.7053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2033,,11.6165,11.6165,11.6165,11.6165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2034,,11.5277,11.5277,11.5277,11.5277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2035,,11.4389,11.4389,11.4389,11.4389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2036,,11.3501,11.3501,11.3501,11.3501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2037,,11.2612,11.2612,11.2612,11.2612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2038,,11.1723,11.1723,11.1723,11.1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2039,,11.0832,11.0832,11.0832,11.0832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2040,,10.9941,10.9941,10.9941,10.9941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2041,,10.9048,10.9048,10.9048,10.9048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2042,,10.8154,10.8154,10.8154,10.8154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2043,,10.7258,10.7258,10.7258,10.7258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,917,,Bosque,,2044,,10.6359,10.6359,10.6359,10.6359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
