
Summary,ECU
Emissions
,RM,59.498
,HWT,31.0028
,WTRU,0
,CO2e,140.707
,FERT_ORG,20.3521

Cost,10659

TID Demand

,ECU
Fuel,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
COLL_INORG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OSS_INORG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
OSS_ORG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
NO_OSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WWWOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WWWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WFIRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLL_ORG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COLL_BLEND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
INORGSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ORGSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
NOSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SEWERWW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TWW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E5_TSWTSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
E5_TWWTWW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

Time Dependent Demand (Energy Units)

,ECU
Fuel,Timeslice,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
COLL_INORG,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSS_INORG,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSS_ORG,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO_OSS,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WWWOT,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WWWT,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WFIRU,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL_ORG,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL_BLEND,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INORGSS,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORGSS,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOSS,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEWERWW,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSW,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWW,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5_TSWTSW,All,5.3436,5.2944,5.3048,5.0538,5.3778,5.708,5.4885,5.4761,5.4637,5.4512,5.4388,5.4264,5.414,5.4015,5.3891,5.3767,5.3642,5.3518,5.3394,5.3269,5.3145,5.3021,5.2896,5.2772,5.2648,5.2523,5.2399,5.2275,5.2151,5.2026,5.1902,5.1778,5.1653,5.1529,5.1405,5.128,5.1156,5.1032,5.0907,5.0783,5.0659,5.0534,5.041,5.0286,5.0162,5.0037,4.9913,4.9789,4.9664,4.954,4.9416,4.9291,4.9167
E5_TWWTWW,All,4.0448,4.0076,4.0576,4.1197,4.463,4.8135,5.1904,5.2911,5.3919,5.4927,5.5934,5.6942,5.795,5.8958,5.9965,6.0973,6.1981,6.2988,6.3996,6.5004,6.6011,6.7019,6.8027,6.9035,7.0042,7.105,7.2058,7.3065,7.4073,7.5081,7.6089,7.7096,7.8104,7.9112,8.0119,8.1127,8.2135,8.3142,8.415,8.5158,8.6166,8.7173,8.8181,8.9189,9.0196,9.1204,9.2212,9.3219,9.4227,9.5235,9.6243,9.725,9.8258

Time Dependent Production (Energy Units) Test

,ECU
Fuel,Timeslice,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
COLL_INORG,All,0.0568564,0.056332,0.0564436,0.0537723,0.0572199,0.0607331,0.140762,0.202283,0.263313,0.324057,0.38462,0.44506,0.505415,0.565707,0.625951,0.686159,0.746338,0.806493,0.86663,0.926751,0.98686,1.04696,1.10704,1.16712,1.2272,1.28726,1.34733,1.40738,1.46744,1.52748,1.58753,1.64757,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761
OSS_INORG,All,0.0568564,0.056332,0.0564436,0.0537723,0.0572199,0.0607331,0.140762,0.202283,0.263313,0.324057,0.38462,0.44506,0.505415,0.565707,0.625951,0.686159,0.746338,0.806493,0.86663,0.926751,0.98686,1.04696,1.10704,1.16712,1.2272,1.28726,1.34733,1.40738,1.46744,1.52748,1.58753,1.64757,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761
OSS_ORG,All,0.12611,0.124947,0.125194,0.119269,0.126916,0.134709,0.184051,0.195417,0.207275,0.219419,0.231744,0.244191,0.256725,0.269321,0.281964,0.294644,0.307353,0.320086,0.332837,0.345604,0.358383,0.371174,0.383974,0.396782,0.409597,0.422418,0.435245,0.448076,0.460911,0.473749,0.486591,0.499436,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284
NO_OSS,All,5.16068,5.11312,5.12321,4.88076,5.19368,5.51256,5.2724,5.16799,4.99311,4.90772,4.82244,4.73715,4.65186,4.56647,4.48118,4.3959,4.31051,4.22522,4.13993,4.05454,3.96926,3.88397,3.79858,3.71329,3.62801,3.54262,3.45733,3.37204,3.28675,3.20137,3.11608,3.03079,2.9454,2.933,2.9206,2.9081,2.8957,2.8833,2.8708,2.8584,2.846,2.8335,2.8211,2.8087,2.7963,2.7838,2.7714,2.759,2.7465,2.7341,2.7217,2.7092,2.6968
WWWOT,All,3.792,3.75713,3.804,3.86223,4.28583,4.61435,4.84722,5.0443,5.07302,5.18536,5.65489,5.32424,5.65489,5.39374,5.3717,5.34936,5.32676,5.30394,5.28093,5.25779,5.59225,5.32568,5.36082,5.39528,5.42891,5.46192,5.49416,5.52553,5.55619,5.58604,5.61503,5.64306,5.6703,5.6888,5.70585,5.72159,5.73587,5.74854,5.75973,5.76929,5.78317,5.78317,5.78745,5.78983,5.79015,5.78852,5.78477,5.77872,5.77047,5.75985,5.74675,5.8318,5.71267
WWWT,All,0.252798,0.250472,0.253598,0.257482,0.27894,0.300841,0.439986,0.511218,0.567307,0.625495,0.685909,0.748689,0.81399,0.874083,0.934743,0.995981,1.05781,1.12023,1.18327,1.24694,1.31125,1.37622,1.44188,1.50822,1.57529,1.64308,1.71164,1.78097,1.85111,1.92206,1.99387,2.06654,2.1401,2.2224,2.30605,2.39111,2.47763,2.56566,2.65527,2.74651,2.83944,2.93413,3.03065,3.12907,3.22945,3.33188,3.43643,3.54318,3.76365,3.76365,3.87755,3.994,4.11313
WFIRU,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL_ORG,All,0.12611,0.124947,0.125194,0.119269,0.126916,0.134709,0.184051,0.195417,0.207275,0.219419,0.231744,0.244191,0.256725,0.269321,0.281964,0.294644,0.307353,0.320086,0.332837,0.345604,0.358383,0.371174,0.383974,0.396782,0.409597,0.422418,0.435245,0.448076,0.460911,0.473749,0.486591,0.499436,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284
COLL_BLEND,All,5.16068,5.11312,5.12321,4.88076,5.19368,5.51256,5.2724,5.16799,4.99311,4.90772,4.82244,4.73715,4.65186,4.56647,4.48118,4.3959,4.31051,4.22522,4.13993,4.05454,3.96926,3.88397,3.79858,3.71329,3.62801,3.54262,3.45733,3.37204,3.28675,3.20137,3.11608,3.03079,2.9454,2.933,2.9206,2.9081,2.8957,2.8833,2.8708,2.8584,2.846,2.8335,2.8211,2.8087,2.7963,2.7838,2.7714,2.759,2.7465,2.7341,2.7217,2.7092,2.6968
INORGSS,All,0.0568564,0.056332,0.0564436,0.0537723,0.0572199,0.0607331,0.140762,0.202283,0.263313,0.324057,0.38462,0.44506,0.505415,0.565707,0.625951,0.686159,0.746338,0.806493,0.86663,0.926751,0.98686,1.04696,1.10704,1.16712,1.2272,1.28726,1.34733,1.40738,1.46744,1.52748,1.58753,1.64757,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761
ORGSS,All,0.12611,0.124947,0.125194,0.119269,0.126916,0.134709,0.184051,0.195417,0.207275,0.219419,0.231744,0.244191,0.256725,0.269321,0.281964,0.294644,0.307353,0.320086,0.332837,0.345604,0.358383,0.371174,0.383974,0.396782,0.409597,0.422418,0.435245,0.448076,0.460911,0.473749,0.486591,0.499436,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284
NOSS,All,5.16068,5.11312,5.12321,4.88076,5.19368,5.51256,5.2724,5.16799,4.99311,4.90772,4.82244,4.73715,4.65186,4.56647,4.48118,4.3959,4.31051,4.22522,4.13993,4.05454,3.96926,3.88397,3.79858,3.71329,3.62801,3.54262,3.45733,3.37204,3.28675,3.20137,3.11608,3.03079,2.9454,2.933,2.9206,2.9081,2.8957,2.8833,2.8708,2.8584,2.846,2.8335,2.8211,2.8087,2.7963,2.7838,2.7714,2.759,2.7465,2.7341,2.7217,2.7092,2.6968
SEWERWW,All,0.252798,0.250518,0.253632,0.257482,0.380673,0.402574,0.489997,0.50281,0.474915,0.528437,0.54125,0.542313,0.566876,0.581027,0.595328,0.609787,0.62441,0.639205,0.654177,0.669337,0.68469,0.814715,0.851572,0.731984,0.748183,0.764612,0.781278,0.798189,0.868438,0.868438,0.85047,0.868438,0.979704,0.979704,0.900364,0.907446,0.979704,0.979704,0.979704,0.937547,0.945551,0.979704,0.962185,0.97083,0.979704,1.00778,0.998169,1.00778,1.01765,1.02779,1.0382,1.04891,1.05991
TSW,All,5.34365,5.2944,5.30485,5.0538,5.37781,5.708,5.59721,5.56569,5.4637,5.4512,5.4388,5.4264,5.414,5.4015,5.3891,5.3767,5.3642,5.3518,5.3394,5.3269,5.3145,5.3021,5.2896,5.2772,5.2648,5.2523,5.2399,5.2275,5.2151,5.2026,5.1902,5.1778,5.1653,5.1529,5.1405,5.128,5.1156,5.1032,5.0907,5.0783,5.0659,5.0534,5.041,5.0286,5.0162,5.0037,4.9913,4.9789,4.9664,4.954,4.9416,4.9291,4.9167
TWW,All,4.0448,4.0076,4.0576,4.11972,4.56477,4.91519,5.2872,5.55552,5.64033,5.81085,6.3408,6.07293,6.46888,6.26782,6.30644,6.34534,6.38456,6.42417,6.4642,6.50473,6.9035,6.7019,6.8027,6.9035,7.0042,7.105,7.2058,7.3065,7.4073,7.5081,7.6089,7.7096,7.8104,7.9112,8.0119,8.1127,8.2135,8.3142,8.415,8.5158,8.61674,8.7173,8.8181,8.9189,9.0196,9.1204,9.2212,9.3219,9.4227,9.5235,9.6243,9.8258,9.8258
E5_TSWTSW,All,5.3436,5.2944,5.3048,5.0538,5.37781,5.708,5.59721,5.4761,5.4637,5.4512,5.4388,5.4264,5.414,5.4015,5.3891,5.3767,5.3642,5.3518,5.3394,5.3269,5.3145,5.3021,5.2896,5.2772,5.2648,5.2523,5.2399,5.2275,5.2151,5.2026,5.1902,5.1778,5.1653,5.1529,5.1405,5.128,5.1156,5.1032,5.0907,5.0783,5.0659,5.0534,5.041,5.0286,5.0162,5.0037,4.9913,4.9789,4.9664,4.954,4.9416,4.9291,4.9167
E5_TWWTWW,All,4.0448,4.0076,4.0576,4.1197,4.463,4.8135,5.1904,5.2911,5.64033,5.4927,5.5934,5.6942,5.795,5.8958,5.9965,6.0973,6.1981,6.2988,6.3996,6.50473,6.9035,6.7019,6.8027,6.9035,7.0042,7.105,7.2058,7.3065,7.4073,7.5081,7.6089,7.7096,7.8104,7.9112,8.0119,8.1127,8.2135,8.3142,8.415,8.5158,8.6166,8.7173,8.8181,8.9189,9.0196,9.1204,9.2212,9.3219,9.4227,9.5235,9.6243,9.8258,9.8258

TotalAnnualCapacity (Capacity Units)
Technology,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
INORG_RCY_OS,0.0569,0.536715,0.533915,0.531015,0.528215,0.525315,0.522515,0.519715,0.516815,0.514015,0.511115,0.508315,0.505415,0.817893,0.815093,0.812193,0.809393,0.806493,0.99256,0.98966,0.98686,1.04696,1.10704,1.34733,1.34733,1.34733,1.34733,1.46744,1.46744,1.52748,1.58753,1.64757,3.29514,2.97987,2.97987,2.97987,2.97987,2.97987,2.791,2.791,2.791,2.24819,2.1881,1.94782,1.94782,1.94782,1.94782,1.82771,1.82771,1.76766,1.70761,1.70761,1.70761
AD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMPOST,0.12611,0.124947,0.125194,0.119269,0.126916,0.134709,0.184051,0.195417,0.207275,0.219419,0.231744,0.244191,0.256725,0.269321,0.281964,0.294644,0.307353,0.320086,0.332837,0.345604,0.358383,0.371174,0.383974,0.396782,0.409597,0.422418,0.435245,0.448076,0.460911,0.473749,0.486591,0.499436,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284
LANDFILL,2.32231,2.30089,2.30545,2.19634,2.33716,2.48065,2.37258,2.3256,2.2095,2.0934,1.97789,1.87368,1.77435,1.74081,1.70727,1.67375,1.64027,1.60684,1.57348,1.5402,1.50701,1.47393,1.44096,1.43397,1.37539,1.34281,1.33478,1.27806,1.27806,1.27806,1.27746,1.26548,1.24871,1.16615,1.09886,1.08956,1.08073,1.07237,1.06448,1.05706,1.0501,1.04361,1.03758,1.03758,1.02692,1.02228,1.02228,1.01438,1.01438,1.01438,1.01438,1.01438,1.01438
NO_CONTR_OD,2.8384,2.81223,3.48842,3.4058,3.2682,3.1263,2.9844,2.8424,2.78994,2.82022,2.84455,2.86347,2.87751,3.45565,3.31375,3.17185,3.02995,2.88805,2.74605,2.60415,2.46225,2.41004,2.35762,2.30518,2.30818,2.31604,2.32426,2.33294,2.25273,2.09017,1.934,1.88039,1.82652,2.61281,2.61281,2.61281,2.61281,2.61281,2.61281,2.61281,2.61281,2.54929,1.78352,1.77668,1.76939,1.76153,1.75331,1.74462,1.73538,1.72578,1.71571,1.70508,1.69408
WWWOT,3.792,3.792,3.804,3.86223,4.28583,4.84722,4.84722,5.18536,5.18536,5.18536,5.65489,5.65489,5.65489,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78317,5.78745,5.8318,5.8318,5.8318,5.8318,5.8318,5.8318,5.8318,5.8318,5.8318,5.8318
WWWT,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.76365,3.87755,3.994,4.11313
WFIRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSS_INORG,0.44506,0.44506,0.44506,0.44506,0.44506,0.44506,0.44506,0.44506,0.44506,0.44506,0.44506,0.44506,0.505415,1.04696,1.04696,1.04696,1.04696,1.04696,1.04696,1.04696,1.04696,1.04696,1.16712,1.16712,1.2272,1.28726,1.34733,1.46744,1.46744,1.52748,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761
OSS_ORG,0.12611,0.207275,0.207275,0.207275,0.207275,0.207275,0.207275,0.207275,0.207275,0.219419,0.231744,0.256725,0.256725,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.499436,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284
NO_OSS_BLEND,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256
INORG_DCOLL,0.0568564,0.0572199,0.0572199,0.0572199,0.0572199,0.0607331,0.140762,0.202283,0.263313,0.324057,0.38462,0.505415,0.505415,0.746338,0.746338,0.746338,0.746338,1.04696,1.04696,1.04696,1.04696,1.04696,1.16712,1.16712,1.2272,1.28726,1.34733,1.40738,1.46744,1.64757,1.64757,1.64757,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761
ORG_DCOLL,0.12611,0.12611,0.184051,0.184051,0.184051,0.184051,0.184051,0.195417,0.207275,0.219419,0.231744,0.244191,0.256725,0.307353,0.307353,0.307353,0.307353,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.499436,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284
BLEND_NO_DCOLL,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256
INORG_SS,0.324057,0.324057,0.324057,0.324057,0.324057,0.324057,0.324057,0.324057,0.324057,0.324057,0.505415,0.505415,0.505415,1.16712,1.16712,1.16712,1.16712,1.16712,1.16712,1.16712,1.16712,1.16712,1.16712,1.16712,1.34733,1.34733,1.34733,1.58753,1.58753,1.58753,1.58753,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761,1.70761
ORG_SS,0.219419,0.219419,0.219419,0.219419,0.219419,0.219419,0.219419,0.219419,0.219419,0.219419,0.231744,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.486591,0.499436,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284,0.512284
NO_SS,5.19368,5.19368,5.19368,5.19368,5.19368,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256,5.51256
