Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,941,,Bosque,,2018,,12.6363,12.6363,12.6363,12.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2019,,12.5788,12.5788,12.5788,12.5788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2020,,12.5214,12.5214,12.5214,12.5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2021,,12.4644,12.4644,12.4644,12.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2022,,12.4076,12.4076,12.4076,12.4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2023,,12.3809,12.3809,12.3809,12.3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2024,,12.3806,12.3806,12.3806,12.3806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2025,,12.3336,12.3336,12.3336,12.3336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2026,,12.2457,12.2457,12.2457,12.2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2027,,12.1581,12.1581,12.1581,12.1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2028,,12.0706,12.0706,12.0706,12.0706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2029,,11.9833,11.9833,11.9833,11.9833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2030,,11.8962,11.8962,11.8962,11.8962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2031,,11.8092,11.8092,11.8092,11.8092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2032,,11.7224,11.7224,11.7224,11.7224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2033,,11.6356,11.6356,11.6356,11.6356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2034,,11.5489,11.5489,11.5489,11.5489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2035,,11.4623,11.4623,11.4623,11.4623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2036,,11.3757,11.3757,11.3757,11.3757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2037,,11.2891,11.2891,11.2891,11.2891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2038,,11.2024,11.2024,11.2024,11.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2039,,11.1157,11.1157,11.1157,11.1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2040,,11.0289,11.0289,11.0289,11.0289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2041,,10.9421,10.9421,10.9421,10.9421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2042,,10.8551,10.8551,10.8551,10.8551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2043,,10.768,10.768,10.768,10.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,941,,Bosque,,2044,,10.6806,10.6806,10.6806,10.6806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
