Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,933,,INORG_RCY_OS,,2018,,0.00233204,0.00233204,0.059232,0.0568564,,,,,,,,,,,0.121704,,,,0.123378,0.121704,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2019,,,0.00233204,0.056332,0.056332,,,,,,,,,,,0.117332,,,,0.122241,0.117332,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2020,,0.00291156,0.0052436,0.0564436,0.0564436,,,,,,,,,,,0.114395,,,,0.122483,0.114395,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2021,,0.000228714,0.00547231,0.0537723,0.0537723,,,,,,,,,,,0.106044,,,,0.116686,0.106044,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2022,,0.00624763,0.0117199,0.0572199,0.0572199,,,,,,,,,,,0.109802,,,,0.124167,0.109802,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2023,,0.00641314,0.0181331,0.0607331,0.0607331,,,,,,,,,,,0.113402,,,,0.131791,0.113402,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2024,,0.195071,0.213204,0.253004,0.163023,,,,,,,,,,,0.296194,,,,0.353759,0.296194,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2025,,,0.213204,0.250204,0.250204,,,,,,,,,,,0.44234,,,,0.542942,0.44234,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2026,,0.0927007,0.305904,0.340004,0.340004,,,,,,,,,,,0.584898,,,,0.73781,0.584898,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2027,,0.0941257,0.40003,0.43133,0.43133,,,,,,,,,,,0.722003,,,,0.935987,0.722003,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2028,,0.0951914,0.495222,0.523622,0.523622,,,,,,,,,,,0.852866,,,,1.13626,0.852866,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2029,,2.03453,2.52975,2.55535,0.616563,,,,,,,,,,,0.977179,,,,1.33794,0.977179,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2030,,,2.52975,2.55245,0.709963,,,,,,,,,,,1.09488,,,,1.54062,1.09488,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2031,,,2.52975,2.54965,0.803699,,,,,,,,,,,1.20603,,,,1.74403,1.20603,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2032,,,2.52975,2.54685,0.897687,,,,,,,,,,,1.31076,,,,1.94798,1.31076,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2033,,,2.52975,2.54395,0.991871,,,,,,,,,,,1.40924,,,,2.15236,1.40924,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2034,,,2.52975,2.54115,1.08621,,,,,,,,,,,1.50168,,,,2.35707,1.50168,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2035,,,2.52975,2.53825,1.18067,,,,,,,,,,,1.58828,,,,2.56205,1.58828,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2036,,,2.52975,2.53545,1.27523,,,,,,,,,,,1.66925,,,,2.76725,1.66925,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2037,,,2.52975,2.53255,1.36988,,,,,,,,,,,1.74481,,,,2.97263,1.74481,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2038,,,2.52742,2.52742,1.46459,,,,,,,,,,,1.81516,,,,3.17816,1.81516,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2039,,,2.52742,2.52742,1.55936,,,,,,,,,,,1.88053,,,,3.38382,1.88053,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2040,,,2.52451,2.52451,1.65418,,,,,,,,,,,1.94111,,,,3.58958,1.94111,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2041,,,2.52428,2.52428,1.74905,,,,,,,,,,,1.99711,,,,3.79544,1.99711,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2042,,,2.51803,2.51803,1.84395,,,,,,,,,,,2.04873,,,,4.00138,2.04873,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2043,,,2.51162,2.51162,1.93889,,,,,,,,,,,2.09614,,,,4.20738,2.09614,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2044,,,2.31655,2.31655,2.03385,,,,,,,,,,,2.13954,,,,4.41345,2.13954,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2045,,,2.31655,2.31655,2.12884,,,,,,,,,,,2.1791,,,,4.61958,2.1791,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2046,,,2.22385,2.22385,2.22385,,,,,,,,,,,2.215,,,,4.82575,2.215,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2047,,0.189155,2.31887,2.31887,2.31887,,,,,,,,,,,2.2474,,,,5.03196,2.2474,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2048,,0.190238,2.41392,2.41392,2.41392,,,,,,,,,,,2.27645,,,,5.23821,2.27645,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2049,,2.12959,2.50898,2.50898,2.50898,,,,,,,,,,,2.30233,,,,5.44449,2.30233,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2050,,0.474469,2.98345,2.98345,2.60406,,,,,,,,,,,2.32517,,,,5.65081,2.32517,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2051,,,2.98345,2.98345,2.60406,,,,,,,,,,,2.2625,,,,5.65081,2.2625,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2052,,,2.98345,2.98345,2.60406,,,,,,,,,,,2.20151,,,,5.65081,2.20151,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2053,,,2.98345,2.98345,2.60406,,,,,,,,,,,2.14218,,,,5.65081,2.14218,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2054,,,2.98345,2.98345,2.60406,,,,,,,,,,,2.08444,,,,5.65081,2.08444,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2055,,,2.98345,2.98345,2.60406,,,,,,,,,,,2.02825,,,,5.65081,2.02825,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2056,,,2.98345,2.98345,2.60406,,,,,,,,,,,1.97359,,,,5.65081,1.97359,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2057,,,2.98345,2.98345,2.60406,,,,,,,,,,,1.92039,,,,5.65081,1.92039,,,,,,,,,,,,,,,,,
DDP,933,,INORG_RCY_OS,,2058,,,2.98345,2.98345,2.60406,,,,,,,,,,,1.86863,,,,5.65081,1.86863,,,,,,,,,,,,,,,,,
