Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,776,,Bosque,,2018,,12.6363,12.6363,12.6363,12.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2019,,12.5788,12.5788,12.5788,12.5788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2020,,12.5214,12.5214,12.5214,12.5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2021,,12.4644,12.4644,12.4644,12.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2022,,12.4076,12.4076,12.4076,12.4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2023,,12.3809,12.3809,12.3809,12.3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2024,,12.442,12.442,12.442,12.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2025,,12.4573,12.4573,12.4573,12.4573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2026,,12.4331,12.4331,12.4331,12.4331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2027,,12.4105,12.4105,12.4105,12.4105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2028,,12.3893,12.3893,12.3893,12.3893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2029,,12.3696,12.3696,12.3696,12.3696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2030,,12.3513,12.3513,12.3513,12.3513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2031,,12.3345,12.3345,12.3345,12.3345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2032,,12.3192,12.3192,12.3192,12.3192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2033,,12.3053,12.3053,12.3053,12.3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2034,,12.2928,12.2928,12.2928,12.2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2035,,12.2818,12.2818,12.2818,12.2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2036,,12.2722,12.2722,12.2722,12.2722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,776,,Bosque,,2037,,12.2641,12.2641,12.2641,12.2641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
