Strategy,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
DDP50,,,Tuberculos,,co2_cultivos,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105784,0.105784,2.15799,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106084,0.106084,2.22776,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107205,0.107205,2.31563,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107606,0.107606,2.38886,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108459,0.108459,2.47287,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108764,0.108764,2.54507,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109068,0.109068,2.61763,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109576,0.109576,2.71749,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109781,0.109781,2.8104,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110065,0.110065,2.90571,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11054,0.11054,3.00669,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110745,0.110745,3.10086,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110959,0.110959,3.15124,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11111,0.11111,3.19998,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110736,0.110736,3.2335,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110838,0.110838,3.2808,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110572,0.110572,3.31717,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110763,0.110763,3.41151,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110466,0.110466,3.49072,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110106,0.110106,3.56742,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109773,0.109773,3.64447,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110275,0.110275,3.74936,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110984,0.110984,3.77345,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111437,0.111437,3.78887,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111835,0.111835,3.8024,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112238,0.112238,3.81608,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112599,0.112599,3.82836,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112954,0.112954,3.84044,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113187,0.113187,3.84834,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113377,0.113377,3.85483,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113525,0.113525,3.85984,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11362,0.11362,3.86307,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113654,0.113654,3.86423,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113632,0.113632,3.86348,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113555,0.113555,3.86087,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113423,0.113423,3.85638,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113231,0.113231,3.84984,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112977,0.112977,3.84122,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11266,0.11266,3.83045,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112283,0.112283,3.81761,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111843,0.111843,3.80266,,,,
DDP50,,,Tuberculos,,co2_cultivos,,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11134,0.11134,3.78556,,,,
DDP50,,,Fruta,,co2_cultivos,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22126,0.22126,3.09764,,,,
DDP50,,,Fruta,,co2_cultivos,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101961,0.101961,1.42745,,,,
DDP50,,,Fruta,,co2_cultivos,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11683,0.11683,1.63562,,,,
DDP50,,,Fruta,,co2_cultivos,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114117,0.114117,1.68893,,,,
DDP50,,,Fruta,,co2_cultivos,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119005,0.119005,1.85648,,,,
DDP50,,,Fruta,,co2_cultivos,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117151,0.117151,1.92127,,,,
DDP50,,,Fruta,,co2_cultivos,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117927,0.117927,2.02834,,,,
DDP50,,,Fruta,,co2_cultivos,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118374,0.118374,2.13073,,,,
DDP50,,,Fruta,,co2_cultivos,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11837,0.11837,2.20168,,,,
DDP50,,,Fruta,,co2_cultivos,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1194,0.1194,2.29247,,,,
DDP50,,,Fruta,,co2_cultivos,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120052,0.120052,2.37703,,,,
DDP50,,,Fruta,,co2_cultivos,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119952,0.119952,2.44703,,,,
DDP50,,,Fruta,,co2_cultivos,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120078,0.120078,2.52164,,,,
DDP50,,,Fruta,,co2_cultivos,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121133,0.121133,2.61647,,,,
DDP50,,,Fruta,,co2_cultivos,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121372,0.121372,2.69445,,,,
DDP50,,,Fruta,,co2_cultivos,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12212,0.12212,2.78432,,,,
DDP50,,,Fruta,,co2_cultivos,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122249,0.122249,2.86062,,,,
DDP50,,,Fruta,,co2_cultivos,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122378,0.122378,2.93708,,,,
DDP50,,,Fruta,,co2_cultivos,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122737,0.122737,3.04387,,,,
DDP50,,,Fruta,,co2_cultivos,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122755,0.122755,3.14253,,,,
DDP50,,,Fruta,,co2_cultivos,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122862,0.122862,3.24356,,,,
DDP50,,,Fruta,,co2_cultivos,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123183,0.123183,3.35058,,,,
DDP50,,,Fruta,,co2_cultivos,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123203,0.123203,3.44968,,,,
DDP50,,,Fruta,,co2_cultivos,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123233,0.123233,3.49983,,,,
DDP50,,,Fruta,,co2_cultivos,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123195,0.123195,3.54802,,,,
DDP50,,,Fruta,,co2_cultivos,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122576,0.122576,3.57922,,,,
DDP50,,,Fruta,,co2_cultivos,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122485,0.122485,3.62556,,,,
DDP50,,,Fruta,,co2_cultivos,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121991,0.121991,3.65972,,,,
DDP50,,,Fruta,,co2_cultivos,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122001,0.122001,3.75762,,,,
DDP50,,,Fruta,,co2_cultivos,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121475,0.121475,3.8386,,,,
DDP50,,,Fruta,,co2_cultivos,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120882,0.120882,3.91658,,,,
DDP50,,,Fruta,,co2_cultivos,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120322,0.120322,3.9947,,,,
DDP50,,,Fruta,,co2_cultivos,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120679,0.120679,4.10307,,,,
DDP50,,,Fruta,,co2_cultivos,,2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12126,0.12126,4.12283,,,,
DDP50,,,Fruta,,co2_cultivos,,2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121562,0.121562,4.1331,,,,
DDP50,,,Fruta,,co2_cultivos,,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121802,0.121802,4.14128,,,,
DDP50,,,Fruta,,co2_cultivos,,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122048,0.122048,4.14963,,,,
DDP50,,,Fruta,,co2_cultivos,,2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122249,0.122249,4.15646,,,,
DDP50,,,Fruta,,co2_cultivos,,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122443,0.122443,4.16307,,,,
DDP50,,,Fruta,,co2_cultivos,,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122505,0.122505,4.16516,,,,
DDP50,,,Fruta,,co2_cultivos,,2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122522,0.122522,4.16573,,,,
DDP50,,,Fruta,,co2_cultivos,,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122492,0.122492,4.16474,,,,
DDP50,,,Fruta,,co2_cultivos,,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122407,0.122407,4.16184,,,,
DDP50,,,Fruta,,co2_cultivos,,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122258,0.122258,4.15676,,,,
DDP50,,,Fruta,,co2_cultivos,,2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122048,0.122048,4.14965,,,,
DDP50,,,Fruta,,co2_cultivos,,2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121782,0.121782,4.14058,,,,
DDP50,,,Fruta,,co2_cultivos,,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121458,0.121458,4.12957,,,,
DDP50,,,Fruta,,co2_cultivos,,2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121071,0.121071,4.1164,,,,
DDP50,,,Fruta,,co2_cultivos,,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12062,0.12062,4.10109,,,,
DDP50,,,Fruta,,co2_cultivos,,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120104,0.120104,4.08353,,,,
DDP50,,,Fruta,,co2_cultivos,,2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119525,0.119525,4.06385,,,,
DDP50,,,Fruta,,co2_cultivos,,2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118883,0.118883,4.04201,,,,
DDP50,,,Fruta,,co2_cultivos,,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118175,0.118175,4.01796,,,,
DDP50,,,Verduras,,co2_cultivos,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096065,0.096065,1.34491,,,,
DDP50,,,Verduras,,co2_cultivos,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0843044,0.0843044,1.18026,,,,
DDP50,,,Verduras,,co2_cultivos,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0496008,0.0496008,0.694411,,,,
DDP50,,,Verduras,,co2_cultivos,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0520572,0.0520572,0.770447,,,,
DDP50,,,Verduras,,co2_cultivos,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0542873,0.0542873,0.846882,,,,
DDP50,,,Verduras,,co2_cultivos,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0534413,0.0534413,0.876438,,,,
DDP50,,,Verduras,,co2_cultivos,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0537953,0.0537953,0.92528,,,,
DDP50,,,Verduras,,co2_cultivos,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0539992,0.0539992,0.971985,,,,
DDP50,,,Verduras,,co2_cultivos,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0539975,0.0539975,1.00435,,,,
DDP50,,,Verduras,,co2_cultivos,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0544672,0.0544672,1.04577,,,,
DDP50,,,Verduras,,co2_cultivos,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0547647,0.0547647,1.08434,,,,
DDP50,,,Verduras,,co2_cultivos,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0547193,0.0547193,1.11627,,,,
DDP50,,,Verduras,,co2_cultivos,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0547767,0.0547767,1.15031,,,,
DDP50,,,Verduras,,co2_cultivos,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0552578,0.0552578,1.19357,,,,
DDP50,,,Verduras,,co2_cultivos,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0553668,0.0553668,1.22914,,,,
DDP50,,,Verduras,,co2_cultivos,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0557079,0.0557079,1.27014,,,,
DDP50,,,Verduras,,co2_cultivos,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0557669,0.0557669,1.30495,,,,
DDP50,,,Verduras,,co2_cultivos,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055826,0.055826,1.33982,,,,
DDP50,,,Verduras,,co2_cultivos,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0559894,0.0559894,1.38854,,,,
DDP50,,,Verduras,,co2_cultivos,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0559979,0.0559979,1.43355,,,,
DDP50,,,Verduras,,co2_cultivos,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0560468,0.0560468,1.47963,,,,
DDP50,,,Verduras,,co2_cultivos,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0561932,0.0561932,1.52845,,,,
DDP50,,,Verduras,,co2_cultivos,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0562021,0.0562021,1.57366,,,,
DDP50,,,Verduras,,co2_cultivos,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056216,0.056216,1.59654,,,,
DDP50,,,Verduras,,co2_cultivos,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0561986,0.0561986,1.61852,,,,
DDP50,,,Verduras,,co2_cultivos,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0559162,0.0559162,1.63275,,,,
DDP50,,,Verduras,,co2_cultivos,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0558748,0.0558748,1.65389,,,,
DDP50,,,Verduras,,co2_cultivos,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0556491,0.0556491,1.66947,,,,
DDP50,,,Verduras,,co2_cultivos,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0556537,0.0556537,1.71413,,,,
DDP50,,,Verduras,,co2_cultivos,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0554137,0.0554137,1.75107,,,,
DDP50,,,Verduras,,co2_cultivos,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0551434,0.0551434,1.78665,,,,
DDP50,,,Verduras,,co2_cultivos,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0548881,0.0548881,1.82228,,,,
DDP50,,,Verduras,,co2_cultivos,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0550506,0.0550506,1.87172,,,,
DDP50,,,Verduras,,co2_cultivos,,2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0553156,0.0553156,1.88073,,,,
DDP50,,,Verduras,,co2_cultivos,,2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0554534,0.0554534,1.88542,,,,
DDP50,,,Verduras,,co2_cultivos,,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0555633,0.0555633,1.88915,,,,
DDP50,,,Verduras,,co2_cultivos,,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0556752,0.0556752,1.89296,,,,
DDP50,,,Verduras,,co2_cultivos,,2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0557669,0.0557669,1.89608,,,,
DDP50,,,Verduras,,co2_cultivos,,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0558556,0.0558556,1.89909,,,,
DDP50,,,Verduras,,co2_cultivos,,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0558836,0.0558836,1.90004,,,,
DDP50,,,Verduras,,co2_cultivos,,2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0558913,0.0558913,1.9003,,,,
DDP50,,,Verduras,,co2_cultivos,,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055878,0.055878,1.89985,,,,
DDP50,,,Verduras,,co2_cultivos,,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0558392,0.0558392,1.89853,,,,
DDP50,,,Verduras,,co2_cultivos,,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0557709,0.0557709,1.89621,,,,
DDP50,,,Verduras,,co2_cultivos,,2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0556755,0.0556755,1.89297,,,,
DDP50,,,Verduras,,co2_cultivos,,2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0555539,0.0555539,1.88883,,,,
DDP50,,,Verduras,,co2_cultivos,,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0554061,0.0554061,1.88381,,,,
DDP50,,,Verduras,,co2_cultivos,,2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0552295,0.0552295,1.8778,,,,
DDP50,,,Verduras,,co2_cultivos,,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055024,0.055024,1.87081,,,,
DDP50,,,Verduras,,co2_cultivos,,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0547884,0.0547884,1.8628,,,,
DDP50,,,Verduras,,co2_cultivos,,2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0545243,0.0545243,1.85383,,,,
DDP50,,,Verduras,,co2_cultivos,,2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0542313,0.0542313,1.84386,,,,
DDP50,,,Verduras,,co2_cultivos,,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0539087,0.0539087,1.83289,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00159815,0.00159815,0.0223741,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023879,0.0023879,0.0334306,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00173188,0.00173188,0.0242463,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00179313,0.00179313,0.0265383,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00181723,0.00181723,0.0283488,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00184113,0.00184113,0.0301946,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00186481,0.00186481,0.0320748,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00188827,0.00188827,0.0339889,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00191148,0.00191148,0.0355534,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00193442,0.00193442,0.0371409,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00195709,0.00195709,0.0387504,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00197948,0.00197948,0.0403814,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00200157,0.00200157,0.042033,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00202334,0.00202334,0.0437042,,,,
DDP50,,,Gallinas_campos,,co2_gallinas,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00204478,0.00204478,0.0453941,,,,
