Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,250,,INORG_RCY_OS,,2018,,0.00233204,0.00233204,0.059232,0.0568564,,,,,,,,,,,0.121704,,,,0.123378,0.121704,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2019,,,0.00233204,0.056332,0.056332,,,,,,,,,,,0.117332,,,,0.122241,0.117332,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2020,,0.00291156,0.0052436,0.0564436,0.0564436,,,,,,,,,,,0.114395,,,,0.122483,0.114395,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2021,,0.000228714,0.00547231,0.0537723,0.0537723,,,,,,,,,,,0.106044,,,,0.116686,0.106044,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2022,,1.05542,1.0609,1.1064,1.1064,,,,,,,,,,,2.12311,,,,2.40088,2.12311,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2023,,,1.0609,1.1035,0.0607331,,,,,,,,,,,0.113402,,,,0.131791,0.113402,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2024,,,1.0609,1.1007,0.137363,,,,,,,,,,,0.249573,,,,0.298078,0.249573,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2025,,,1.0609,1.0979,0.194051,,,,,,,,,,,0.343066,,,,0.42109,0.343066,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2026,,,1.0609,1.095,0.249588,,,,,,,,,,,0.429359,,,,0.541607,0.429359,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2027,,,1.0609,1.0922,0.304457,,,,,,,,,,,0.50963,,,,0.660671,0.50963,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2028,,,1.0609,1.0893,0.358901,,,,,,,,,,,0.584572,,,,0.778815,0.584572,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2029,,,1.0609,1.0865,0.41306,,,,,,,,,,,0.654651,,,,0.896341,0.654651,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2030,,,1.0609,1.0836,0.467018,,,,,,,,,,,0.720218,,,,1.01343,0.720218,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2031,,,1.0609,1.0808,0.520828,,,,,,,,,,,0.781553,,,,1.1302,0.781553,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2032,,,1.0609,1.078,0.574528,,,,,,,,,,,0.838897,,,,1.24673,0.838897,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2033,,,1.0609,1.0751,0.628142,,,,,,,,,,,0.89246,,,,1.36307,0.89246,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2034,,,1.0609,1.0723,0.681688,,,,,,,,,,,0.942433,,,,1.47926,0.942433,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2035,,,1.0609,1.0694,0.73518,,,,,,,,,,,0.988991,,,,1.59534,0.988991,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2036,,,1.0609,1.0666,0.788628,,,,,,,,,,,1.0323,,,,1.71132,1.0323,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2037,,,1.0609,1.0637,0.842039,,,,,,,,,,,1.0725,,,,1.82723,1.0725,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2038,,,1.05856,1.05856,0.89542,,,,,,,,,,,1.10975,,,,1.94306,1.10975,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2039,,,1.05856,1.05856,0.948776,,,,,,,,,,,1.14419,,,,2.05884,1.14419,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2040,,,1.05565,1.05565,1.00211,,,,,,,,,,,1.17593,,,,2.17458,1.17593,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2041,,,1.05542,1.05542,1.05542,,,,,,,,,,,1.20511,,,,2.29027,1.20511,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2042,,1.10872,1.10872,1.10872,1.10872,,,,,,,,,,,1.23185,,,,2.40593,1.23185,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2043,,0.0532843,1.16201,1.16201,1.16201,,,,,,,,,,,1.25625,,,,2.52155,1.25625,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2044,,0.0532719,1.21528,1.21528,1.21528,,,,,,,,,,,1.27843,,,,2.63715,1.27843,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2045,,0.106512,1.32179,1.32179,1.26854,,,,,,,,,,,1.29849,,,,2.75273,1.29849,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2046,,,1.32179,1.32179,1.32179,,,,,,,,,,,1.31653,,,,2.86829,1.31653,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2047,,0.0532428,1.37503,1.37503,1.37503,,,,,,,,,,,1.33265,,,,2.98382,1.33265,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2048,,0.0532351,1.42827,1.42827,1.42827,,,,,,,,,,,1.34693,,,,3.09934,1.34693,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2049,,0.0532282,1.4815,1.4815,1.4815,,,,,,,,,,,1.35947,,,,3.21485,1.35947,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2050,,1.21523,2.69673,2.69673,1.53472,,,,,,,,,,,1.37035,,,,3.33034,1.37035,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2051,,,2.69673,2.69673,1.53472,,,,,,,,,,,1.33342,,,,3.33034,1.33342,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2052,,,2.69673,2.69673,1.53472,,,,,,,,,,,1.29748,,,,3.33034,1.29748,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2053,,,2.69673,2.69673,1.53472,,,,,,,,,,,1.2625,,,,3.33034,1.2625,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2054,,,2.69673,2.69673,1.53472,,,,,,,,,,,1.22848,,,,3.33034,1.22848,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2055,,,2.69673,2.69673,1.53472,,,,,,,,,,,1.19536,,,,3.33034,1.19536,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2056,,,2.69673,2.69673,1.53472,,,,,,,,,,,1.16314,,,,3.33034,1.16314,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2057,,,2.69673,2.69673,1.53472,,,,,,,,,,,1.13179,,,,3.33034,1.13179,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2058,,,2.69673,2.69673,1.53472,,,,,,,,,,,1.10129,,,,3.33034,1.10129,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2059,,,2.69673,2.69673,1.53472,,,,,,,,,,,1.0716,,,,3.33034,1.0716,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2060,,,2.69673,2.69673,1.53472,,,,,,,,,,,1.04272,,,,3.33034,1.04272,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2061,,,2.69673,2.69673,1.53472,,,,,,,,,,,1.01462,,,,3.33034,1.01462,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2062,,,1.588,1.588,1.53472,,,,,,,,,,,0.987269,,,,3.33034,0.987269,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2063,,,1.53472,1.53472,1.53472,,,,,,,,,,,0.960659,,,,3.33034,0.960659,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2064,,0.0532719,1.53472,1.53472,1.53472,,,,,,,,,,,0.934766,,,,3.33034,0.934766,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2065,,0.106512,1.53472,1.53472,1.53472,,,,,,,,,,,0.909571,,,,3.33034,0.909571,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2066,,0.0532428,1.58796,1.58796,1.53472,,,,,,,,,,,0.885055,,,,3.33034,0.885055,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2067,,,1.53472,1.53472,1.53472,,,,,,,,,,,0.8612,,,,3.33034,0.8612,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2068,,0.0532351,1.53472,1.53472,1.53472,,,,,,,,,,,0.837987,,,,3.33034,0.837987,,,,,,,,,,,,,,,,,
DDP,250,,INORG_RCY_OS,,2069,,0.0532282,1.53472,1.53472,1.53472,,,,,,,,,,,0.815401,,,,3.33034,0.815401,,,,,,,,,,,,,,,,,
