Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
PA,,,Cultivos,,co2_suelo_indirectas,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.810706,0.810706,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.813851,0.813851,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.817658,0.817658,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.821315,0.821315,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.824585,0.824585,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827722,0.827722,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831417,0.831417,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.834818,0.834818,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.837952,0.837952,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.840788,0.840788,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.843343,0.843343,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845665,0.845665,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847729,0.847729,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849563,0.849563,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.851174,0.851174,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85251,0.85251,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853654,0.853654,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.854574,0.854574,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855348,0.855348,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855922,0.855922,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.856296,0.856296,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.856481,0.856481,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.856475,0.856475,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.856231,0.856231,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855754,0.855754,,,,,
PA,,,Cultivos,,co2_suelo_indirectas,,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855048,0.855048,,,,,
PA,,,Banano,,co2_cultivos,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06942,1.06942,,,,,
PA,,,Banano,,co2_cultivos,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.924774,0.924774,,,,,
PA,,,Banano,,co2_cultivos,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20152,1.20152,,,,,
PA,,,Banano,,co2_cultivos,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40145,1.40145,,,,,
PA,,,Banano,,co2_cultivos,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46149,1.46149,,,,,
PA,,,Banano,,co2_cultivos,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44146,1.44146,,,,,
PA,,,Banano,,co2_cultivos,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52274,1.52274,,,,,
PA,,,Banano,,co2_cultivos,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51895,1.51895,,,,,
PA,,,Banano,,co2_cultivos,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52025,1.52025,,,,,
PA,,,Banano,,co2_cultivos,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52474,1.52474,,,,,
PA,,,Banano,,co2_cultivos,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52923,1.52923,,,,,
PA,,,Banano,,co2_cultivos,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53373,1.53373,,,,,
PA,,,Banano,,co2_cultivos,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53822,1.53822,,,,,
PA,,,Banano,,co2_cultivos,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54271,1.54271,,,,,
PA,,,Banano,,co2_cultivos,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54721,1.54721,,,,,
PA,,,Banano,,co2_cultivos,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5517,1.5517,,,,,
PA,,,Banano,,co2_cultivos,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55619,1.55619,,,,,
PA,,,Banano,,co2_cultivos,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56069,1.56069,,,,,
PA,,,Banano,,co2_cultivos,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56518,1.56518,,,,,
PA,,,Banano,,co2_cultivos,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56967,1.56967,,,,,
PA,,,Banano,,co2_cultivos,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57417,1.57417,,,,,
PA,,,Banano,,co2_cultivos,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57866,1.57866,,,,,
PA,,,Banano,,co2_cultivos,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58315,1.58315,,,,,
PA,,,Banano,,co2_cultivos,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58765,1.58765,,,,,
PA,,,Banano,,co2_cultivos,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59214,1.59214,,,,,
PA,,,Banano,,co2_cultivos,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59663,1.59663,,,,,
PA,,,Banano,,co2_cultivos,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60113,1.60113,,,,,
PA,,,Banano,,co2_cultivos,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60562,1.60562,,,,,
PA,,,Banano,,co2_cultivos,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61011,1.61011,,,,,
PA,,,Banano,,co2_cultivos,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61461,1.61461,,,,,
PA,,,Banano,,co2_cultivos,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6191,1.6191,,,,,
PA,,,Banano,,co2_cultivos,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62359,1.62359,,,,,
PA,,,Banano,,co2_cultivos,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62809,1.62809,,,,,
PA,,,Banano,,co2_cultivos,,2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63258,1.63258,,,,,
PA,,,Banano,,co2_cultivos,,2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63707,1.63707,,,,,
PA,,,Banano,,co2_cultivos,,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64157,1.64157,,,,,
PA,,,Banano,,co2_cultivos,,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64606,1.64606,,,,,
PA,,,Banano,,co2_cultivos,,2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65055,1.65055,,,,,
PA,,,Banano,,co2_cultivos,,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65505,1.65505,,,,,
PA,,,Banano,,co2_cultivos,,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65954,1.65954,,,,,
PA,,,Banano,,co2_cultivos,,2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66403,1.66403,,,,,
PA,,,Banano,,co2_cultivos,,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66853,1.66853,,,,,
PA,,,Banano,,co2_cultivos,,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67302,1.67302,,,,,
PA,,,Banano,,co2_cultivos,,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67751,1.67751,,,,,
PA,,,Banano,,co2_cultivos,,2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68201,1.68201,,,,,
PA,,,Banano,,co2_cultivos,,2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6865,1.6865,,,,,
PA,,,Banano,,co2_cultivos,,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69099,1.69099,,,,,
PA,,,Banano,,co2_cultivos,,2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69549,1.69549,,,,,
PA,,,Banano,,co2_cultivos,,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69998,1.69998,,,,,
PA,,,Banano,,co2_cultivos,,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70447,1.70447,,,,,
PA,,,Banano,,co2_cultivos,,2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70897,1.70897,,,,,
PA,,,Banano,,co2_cultivos,,2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71346,1.71346,,,,,
PA,,,Banano,,co2_cultivos,,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71795,1.71795,,,,,
PA,,,Arroz,,co2_arroz,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56602,0.56602,,,,,
PA,,,Arroz,,co2_arroz,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.488176,0.488176,,,,,
PA,,,Arroz,,co2_arroz,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.593682,0.593682,,,,,
PA,,,Arroz,,co2_arroz,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.645683,0.645683,,,,,
PA,,,Arroz,,co2_arroz,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654363,0.654363,,,,,
PA,,,Arroz,,co2_arroz,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.651122,0.651122,,,,,
PA,,,Arroz,,co2_arroz,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.690798,0.690798,,,,,
PA,,,Arroz,,co2_arroz,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69199,0.69199,,,,,
PA,,,Arroz,,co2_arroz,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.733523,0.733523,,,,,
PA,,,Arroz,,co2_arroz,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.751761,0.751761,,,,,
PA,,,Arroz,,co2_arroz,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.770822,0.770822,,,,,
PA,,,Arroz,,co2_arroz,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.787794,0.787794,,,,,
PA,,,Arroz,,co2_arroz,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80764,0.80764,,,,,
PA,,,Arroz,,co2_arroz,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.826351,0.826351,,,,,
PA,,,Arroz,,co2_arroz,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846129,0.846129,,,,,
PA,,,Arroz,,co2_arroz,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.868074,0.868074,,,,,
PA,,,Arroz,,co2_arroz,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.889813,0.889813,,,,,
PA,,,Arroz,,co2_arroz,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.912352,0.912352,,,,,
PA,,,Arroz,,co2_arroz,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.932584,0.932584,,,,,
PA,,,Arroz,,co2_arroz,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952817,0.952817,,,,,
PA,,,Arroz,,co2_arroz,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974899,0.974899,,,,,
PA,,,Arroz,,co2_arroz,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996927,0.996927,,,,,
PA,,,Arroz,,co2_arroz,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02111,1.02111,,,,,
PA,,,Arroz,,co2_arroz,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0438,1.0438,,,,,
PA,,,Arroz,,co2_arroz,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06736,1.06736,,,,,
PA,,,Arroz,,co2_arroz,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08996,1.08996,,,,,
PA,,,Arroz,,co2_arroz,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11292,1.11292,,,,,
PA,,,Arroz,,co2_arroz,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13494,1.13494,,,,,
PA,,,Arroz,,co2_arroz,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15887,1.15887,,,,,
PA,,,Arroz,,co2_arroz,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18176,1.18176,,,,,
PA,,,Arroz,,co2_arroz,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20616,1.20616,,,,,
PA,,,Arroz,,co2_arroz,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2297,1.2297,,,,,
PA,,,Arroz,,co2_arroz,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25337,1.25337,,,,,
PA,,,Arroz,,co2_arroz,,2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26569,1.26569,,,,,
PA,,,Arroz,,co2_arroz,,2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27716,1.27716,,,,,
PA,,,Arroz,,co2_arroz,,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28844,1.28844,,,,,
PA,,,Arroz,,co2_arroz,,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29966,1.29966,,,,,
PA,,,Arroz,,co2_arroz,,2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31068,1.31068,,,,,
PA,,,Arroz,,co2_arroz,,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32164,1.32164,,,,,
PA,,,Arroz,,co2_arroz,,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33215,1.33215,,,,,
PA,,,Arroz,,co2_arroz,,2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34249,1.34249,,,,,
PA,,,Arroz,,co2_arroz,,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35263,1.35263,,,,,
PA,,,Arroz,,co2_arroz,,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36254,1.36254,,,,,
PA,,,Arroz,,co2_arroz,,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37218,1.37218,,,,,
PA,,,Arroz,,co2_arroz,,2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38158,1.38158,,,,,
PA,,,Arroz,,co2_arroz,,2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39073,1.39073,,,,,
PA,,,Arroz,,co2_arroz,,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39964,1.39964,,,,,
PA,,,Arroz,,co2_arroz,,2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40828,1.40828,,,,,
PA,,,Arroz,,co2_arroz,,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41665,1.41665,,,,,
PA,,,Arroz,,co2_arroz,,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42473,1.42473,,,,,
PA,,,Arroz,,co2_arroz,,2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43254,1.43254,,,,,
PA,,,Arroz,,co2_arroz,,2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44006,1.44006,,,,,
PA,,,Arroz,,co2_arroz,,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4473,1.4473,,,,,
PA,,,Arroz,,co2_cultivos,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25917,0.25917,,,,,
PA,,,Arroz,,co2_cultivos,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256098,0.256098,,,,,
PA,,,Arroz,,co2_cultivos,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304389,0.304389,,,,,
PA,,,Arroz,,co2_cultivos,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259275,0.259275,,,,,
PA,,,Arroz,,co2_cultivos,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284094,0.284094,,,,,
PA,,,Arroz,,co2_cultivos,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284383,0.284383,,,,,
PA,,,Arroz,,co2_cultivos,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302612,0.302612,,,,,
PA,,,Arroz,,co2_cultivos,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304035,0.304035,,,,,
PA,,,Arroz,,co2_cultivos,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323239,0.323239,,,,,
PA,,,Arroz,,co2_cultivos,,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332255,0.332255,,,,,
PA,,,Arroz,,co2_cultivos,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341683,0.341683,,,,,
PA,,,Arroz,,co2_cultivos,,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350232,0.350232,,,,,
PA,,,Arroz,,co2_cultivos,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360107,0.360107,,,,,
PA,,,Arroz,,co2_cultivos,,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.369526,0.369526,,,,,
PA,,,Arroz,,co2_cultivos,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379472,0.379472,,,,,
PA,,,Arroz,,co2_cultivos,,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.390445,0.390445,,,,,
PA,,,Arroz,,co2_cultivos,,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.401382,0.401382,,,,,
PA,,,Arroz,,co2_cultivos,,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.412737,0.412737,,,,,
PA,,,Arroz,,co2_cultivos,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423105,0.423105,,,,,
PA,,,Arroz,,co2_cultivos,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433525,0.433525,,,,,
PA,,,Arroz,,co2_cultivos,,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444842,0.444842,,,,,
PA,,,Arroz,,co2_cultivos,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.456192,0.456192,,,,,
PA,,,Arroz,,co2_cultivos,,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468587,0.468587,,,,,
PA,,,Arroz,,co2_cultivos,,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.480361,0.480361,,,,,
PA,,,Arroz,,co2_cultivos,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.492594,0.492594,,,,,
PA,,,Arroz,,co2_cultivos,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504443,0.504443,,,,,
PA,,,Arroz,,co2_cultivos,,2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516517,0.516517,,,,,
PA,,,Arroz,,co2_cultivos,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528214,0.528214,,,,,
PA,,,Arroz,,co2_cultivos,,2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54086,0.54086,,,,,
PA,,,Arroz,,co2_cultivos,,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.553087,0.553087,,,,,
PA,,,Arroz,,co2_cultivos,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566077,0.566077,,,,,
PA,,,Arroz,,co2_cultivos,,2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578724,0.578724,,,,,
PA,,,Arroz,,co2_cultivos,,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591498,0.591498,,,,,
PA,,,Arroz,,co2_cultivos,,2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598958,0.598958,,,,,
PA,,,Arroz,,co2_cultivos,,2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606052,0.606052,,,,,
PA,,,Arroz,,co2_cultivos,,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.613081,0.613081,,,,,
PA,,,Arroz,,co2_cultivos,,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.620111,0.620111,,,,,
PA,,,Arroz,,co2_cultivos,,2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.627078,0.627078,,,,,
PA,,,Arroz,,co2_cultivos,,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634045,0.634045,,,,,
PA,,,Arroz,,co2_cultivos,,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.640823,0.640823,,,,,
PA,,,Arroz,,co2_cultivos,,2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.647541,0.647541,,,,,
PA,,,Arroz,,co2_cultivos,,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654194,0.654194,,,,,
PA,,,Arroz,,co2_cultivos,,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.660761,0.660761,,,,,
PA,,,Arroz,,co2_cultivos,,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667225,0.667225,,,,,
PA,,,Arroz,,co2_cultivos,,2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.673593,0.673593,,,,,
PA,,,Arroz,,co2_cultivos,,2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.679868,0.679868,,,,,
PA,,,Arroz,,co2_cultivos,,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.686046,0.686046,,,,,
PA,,,Arroz,,co2_cultivos,,2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692116,0.692116,,,,,
