Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,124,,INORG_RCY_OS,,2018,,0.0052436,0.0052436,0.0621436,0.0568564,,,,,,,,,,,0.121704,,,,0.123378,0.121704,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2019,,,0.0052436,0.0592436,0.056332,,,,,,,,,,,0.117332,,,,0.122241,0.117332,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2020,,,0.0052436,0.0564436,0.0564436,,,,,,,,,,,0.114395,,,,0.122483,0.114395,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2021,,0.000228714,0.00547231,0.0537723,0.0537723,,,,,,,,,,,0.106044,,,,0.116686,0.106044,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2022,,0.00624763,0.0117199,0.0572199,0.0572199,,,,,,,,,,,0.109802,,,,0.124167,0.109802,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2023,,0.00641314,0.0181331,0.0607331,0.0607331,,,,,,,,,,,0.113402,,,,0.131791,0.113402,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2024,,0.0922176,0.110351,0.150151,0.150151,,,,,,,,,,,0.272807,,,,0.325827,0.272807,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2025,,0.0723421,0.182693,0.219693,0.219693,,,,,,,,,,,0.388399,,,,0.476733,0.388399,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2026,,0.0727019,0.255395,0.289495,0.289495,,,,,,,,,,,0.498008,,,,0.628204,0.498008,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2027,,0.0727532,0.328148,0.359448,0.359448,,,,,,,,,,,0.60168,,,,0.780002,0.60168,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2028,,1.62149,1.94964,1.97804,0.429497,,,,,,,,,,,0.699557,,,,0.932008,0.699557,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2029,,,1.94964,1.97524,0.49961,,,,,,,,,,,0.791823,,,,1.08415,0.791823,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2030,,,1.94964,1.97234,0.569769,,,,,,,,,,,0.878677,,,,1.2364,0.878677,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2031,,,1.94964,1.96954,0.639962,,,,,,,,,,,0.960324,,,,1.38872,0.960324,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2032,,,1.94964,1.96674,0.710179,,,,,,,,,,,1.03697,,,,1.54109,1.03697,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2033,,,1.94964,1.96384,0.780416,,,,,,,,,,,1.10881,,,,1.6935,1.10881,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2034,,,1.94964,1.96104,0.850667,,,,,,,,,,,1.17605,,,,1.84595,1.17605,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2035,,,1.94964,1.95814,0.920932,,,,,,,,,,,1.23887,,,,1.99842,1.23887,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2036,,,1.94964,1.95534,0.991206,,,,,,,,,,,1.29747,,,,2.15092,1.29747,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2037,,,1.94964,1.95244,1.06149,,,,,,,,,,,1.35201,,,,2.30343,1.35201,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2038,,,1.9444,1.9444,1.13178,,,,,,,,,,,1.40269,,,,2.45596,1.40269,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2039,,,1.9444,1.9444,1.20207,,,,,,,,,,,1.44965,,,,2.6085,1.44965,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2040,,,1.9444,1.9444,1.27237,,,,,,,,,,,1.49307,,,,2.76105,1.49307,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2041,,,1.94417,1.94417,1.34268,,,,,,,,,,,1.5331,,,,2.91361,1.5331,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2042,,,1.93792,1.93792,1.41298,,,,,,,,,,,1.5699,,,,3.06618,1.5699,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2043,,,1.93151,1.93151,1.4833,,,,,,,,,,,1.6036,,,,3.21875,1.6036,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2044,,,1.83929,1.83929,1.55361,,,,,,,,,,,1.63434,,,,3.37133,1.63434,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2045,,,1.76695,1.76695,1.62393,,,,,,,,,,,1.66227,,,,3.52392,1.66227,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2046,,,1.69424,1.69424,1.69424,,,,,,,,,,,1.6875,,,,3.67651,1.6875,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2047,,0.143074,1.76457,1.76457,1.76457,,,,,,,,,,,1.71017,,,,3.82911,1.71017,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2048,,1.69181,1.83489,1.83489,1.83489,,,,,,,,,,,1.7304,,,,3.98171,1.7304,,,,,,,,,,,,,,,,,
DDP,124,,INORG_RCY_OS,,2049,,0.0703238,1.90521,1.90521,1.90521,,,,,,,,,,,1.74829,,,,4.13431,1.74829,,,,,,,,,,,,,,,,,
