Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,726,,INORG_RCY_OS,,2018,,0.354326,0.354326,0.411226,0.0568564,,,,,,,,,,,0.121704,,,,0.123378,0.121704,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2019,,,0.354326,0.408326,0.056332,,,,,,,,,,,0.117332,,,,0.122241,0.117332,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2020,,,0.354326,0.405526,0.0564436,,,,,,,,,,,0.114395,,,,0.122483,0.114395,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2021,,,0.354326,0.402626,0.0537723,,,,,,,,,,,0.106044,,,,0.116686,0.106044,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2022,,,0.354326,0.399826,0.0572199,,,,,,,,,,,0.109802,,,,0.124167,0.109802,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2023,,,0.354326,0.396926,0.0607331,,,,,,,,,,,0.113402,,,,0.131791,0.113402,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2024,,,0.354326,0.394126,0.134077,,,,,,,,,,,0.243602,,,,0.290946,0.243602,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2025,,,0.354326,0.391326,0.185745,,,,,,,,,,,0.328382,,,,0.403066,0.328382,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2026,,,0.354326,0.388426,0.235557,,,,,,,,,,,0.405222,,,,0.51116,0.405222,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2027,,,0.354326,0.385626,0.28429,,,,,,,,,,,0.475872,,,,0.616909,0.475872,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2028,,,0.354326,0.382726,0.332338,,,,,,,,,,,0.541306,,,,0.721173,0.541306,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2029,,,0.354326,0.379926,0.379926,,,,,,,,,,,0.602137,,,,0.824439,0.602137,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2030,,0.800031,1.15436,1.17706,0.427189,,,,,,,,,,,0.658794,,,,0.926999,0.658794,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2031,,,1.15436,1.17426,0.474214,,,,,,,,,,,0.711604,,,,1.02904,0.711604,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2032,,,1.15436,1.17146,0.52106,,,,,,,,,,,0.760826,,,,1.1307,0.760826,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2033,,,1.15436,1.16856,0.567768,,,,,,,,,,,0.806681,,,,1.23206,0.806681,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2034,,,1.15436,1.16576,0.614367,,,,,,,,,,,0.849361,,,,1.33318,0.849361,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2035,,,1.15436,1.16286,0.660878,,,,,,,,,,,0.889037,,,,1.43411,0.889037,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2036,,,1.15436,1.16006,0.707318,,,,,,,,,,,0.925863,,,,1.53488,0.925863,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2037,,,1.15436,1.15716,0.753699,,,,,,,,,,,0.959984,,,,1.63553,0.959984,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2038,,,0.800031,0.800031,0.800031,,,,,,,,,,,0.991531,,,,1.73607,0.991531,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2039,,0.0462906,0.846322,0.846322,0.846322,,,,,,,,,,,1.02063,,,,1.83652,1.02063,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2040,,0.0462553,0.892577,0.892577,0.892577,,,,,,,,,,,1.0474,,,,1.93689,1.0474,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2041,,0.046225,0.938802,0.938802,0.938802,,,,,,,,,,,1.07195,,,,2.0372,1.07195,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2042,,0.0461989,0.985001,0.985001,0.985001,,,,,,,,,,,1.09439,,,,2.13745,1.09439,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2043,,0.0461761,1.03118,1.03118,1.03118,,,,,,,,,,,1.11481,,,,2.23765,1.11481,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2044,,0.0461561,1.07733,1.07733,1.07733,,,,,,,,,,,1.13332,,,,2.33781,1.13332,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2045,,0.0922614,1.16959,1.16959,1.12347,,,,,,,,,,,1.15,,,,2.43793,1.15,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2046,,,1.16959,1.16959,1.16959,,,,,,,,,,,1.16494,,,,2.53802,1.16494,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2047,,0.0461091,1.2157,1.2157,1.2157,,,,,,,,,,,1.17823,,,,2.63808,1.17823,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2048,,0.0460967,1.2618,1.2618,1.2618,,,,,,,,,,,1.18994,,,,2.73811,1.18994,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2049,,0.0460856,1.30789,1.30789,1.30789,,,,,,,,,,,1.20016,,,,2.83811,1.20016,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2050,,1.30788,1.81573,1.81573,1.35396,,,,,,,,,,,1.20895,,,,2.9381,1.20895,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2051,,,1.81573,1.81573,1.35396,,,,,,,,,,,1.17637,,,,2.9381,1.17637,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2052,,,1.81573,1.81573,1.35396,,,,,,,,,,,1.14466,,,,2.9381,1.14466,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2053,,,1.81573,1.81573,1.35396,,,,,,,,,,,1.11381,,,,2.9381,1.11381,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2054,,,1.81573,1.81573,1.35396,,,,,,,,,,,1.08379,,,,2.9381,1.08379,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2055,,,1.81573,1.81573,1.35396,,,,,,,,,,,1.05458,,,,2.9381,1.05458,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2056,,,1.81573,1.81573,1.35396,,,,,,,,,,,1.02615,,,,2.9381,1.02615,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2057,,,1.81573,1.81573,1.35396,,,,,,,,,,,0.998493,,,,2.9381,0.998493,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2058,,,1.81573,1.81573,1.35396,,,,,,,,,,,0.97158,,,,2.9381,0.97158,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2059,,,1.76944,1.76944,1.35396,,,,,,,,,,,0.945393,,,,2.9381,0.945393,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2060,,,1.72318,1.72318,1.35396,,,,,,,,,,,0.919911,,,,2.9381,0.919911,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2061,,,1.67696,1.67696,1.35396,,,,,,,,,,,0.895116,,,,2.9381,0.895116,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2062,,,1.63076,1.63076,1.35396,,,,,,,,,,,0.87099,,,,2.9381,0.87099,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2063,,,1.58458,1.58458,1.35396,,,,,,,,,,,0.847514,,,,2.9381,0.847514,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2064,,,1.53843,1.53843,1.35396,,,,,,,,,,,0.824671,,,,2.9381,0.824671,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2065,,,1.44617,1.44617,1.35396,,,,,,,,,,,0.802443,,,,2.9381,0.802443,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2066,,,1.44617,1.44617,1.35396,,,,,,,,,,,0.780814,,,,2.9381,0.780814,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2067,,,1.40006,1.40006,1.35396,,,,,,,,,,,0.759769,,,,2.9381,0.759769,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2068,,,1.35396,1.35396,1.35396,,,,,,,,,,,0.73929,,,,2.9381,0.73929,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2069,,0.0460856,1.35396,1.35396,1.35396,,,,,,,,,,,0.719364,,,,2.9381,0.719364,,,,,,,,,,,,,,,,,
DDP,726,,INORG_RCY_OS,,2070,,1.30788,1.35396,1.35396,1.35396,,,,,,,,,,,0.699975,,,,2.9381,0.699975,,,,,,,,,,,,,,,,,
DDP,726,,COMPOST,,2018,,1.00874e-05,1.00874e-05,0.12611,0.12611,,,0.00156355,0.00156355,,,5.99023,5.90895,5.99023,,6.34591,,,,0.441385,0.435396,,,,,,,,0.002,,7.829,7.829,,2.559920580090068e-08,,9.807497717676397e-05,9.807497717676397e-05,
DDP,726,,COMPOST,,2019,,0.00513691,0.005147,0.124947,0.124947,,,0.796222,0.774761,,,5.93498,5.69665,5.93498,,6.89117,,,,0.437315,0.419754,,,,,,,,0.9864,,7.3524,7.3524,,1.2743046192382997e-05,,9.498572545203379e-05,9.498572545203379e-05,
DDP,726,,COMPOST,,2020,,0.00654744,0.0116944,0.125194,0.125194,,,1.01485,0.960883,,,5.94674,5.55409,5.94674,,6.92422,,,,0.438181,0.409249,,,,,,,,1.1917,,6.9829,6.9829,,1.693644800178316e-05,,9.9242895787677e-05,9.9242895787677e-05,
DDP,726,,COMPOST,,2021,,0.000374967,0.0120694,0.119269,0.119269,,,0.0581198,0.0535458,,,5.6653,5.14862,5.6653,,5.58153,,,,0.417443,0.379372,,,,,,,,0.0647,,6.3056,6.3056,,9.335316370701977e-07,,9.099716075233898e-05,9.099716075233898e-05,
DDP,726,,COMPOST,,2022,,0.013947,0.0260164,0.126916,0.126916,,,2.16179,1.93797,,,6.02853,5.33105,6.02853,,7.66184,,,,0.444207,0.392814,,,,,,,,2.2807,,6.3601,6.3601,,3.348418067498851e-05,,9.337650175298642e-05,9.337650175298642e-05,
DDP,726,,COMPOST,,2023,,0.0140923,0.0401087,0.134709,0.134709,,,2.18431,1.90538,,,6.39866,5.50585,6.39866,,7.81693,,,,0.471481,0.405694,,,,,,,,2.1843,,6.3987,6.3987,,3.2847568153891954e-05,,9.622279824914151e-05,9.622279824914151e-05,
DDP,726,,COMPOST,,2024,,0.0469011,0.0870099,0.17531,0.17531,,,7.16286,6.07978,,,8.47947,7.09966,8.47947,,13.6932,,,,0.613584,0.51374,,,,,,,,6.7894,,8.0374,8.0374,,0.00010457748339038551,,0.00012379993928183326,0.00012379993928183326,
DDP,726,,COMPOST,,2025,,0.0104304,0.0974402,0.17944,0.17944,,,1.5692,1.29602,,,8.83508,7.19802,8.83508,,9.00571,,,,0.628041,0.51167,,,,,,,,1.4099,,7.9379,7.9379,,2.2242971143867944e-05,,0.00012523478810461686,0.00012523478810461686,
DDP,726,,COMPOST,,2026,,0.012286,0.109726,0.185426,0.185426,,,1.82039,1.46297,,,9.29086,7.36532,9.29086,,9.34278,,,,0.648992,0.514488,,,,,,,,1.5503,,7.9122,7.9122,,2.5051960333869814e-05,,0.00012785955547302378,0.00012785955547302378,
DDP,726,,COMPOST,,2027,,0.0133663,0.123093,0.192493,0.192493,,,1.95001,1.52489,,,9.8121,7.56888,9.8121,,9.61347,,,,0.673724,0.519699,,,,,,,,1.5741,,7.9205,7.9205,,2.6579846574192934e-05,,0.00013374501288231262,0.00013374501288231262,
DDP,726,,COMPOST,,2028,,0.0140504,0.137143,0.200243,0.200243,,,2.01781,1.53538,,,10.3811,7.79193,10.3811,,9.85336,,,,0.70085,0.526052,,,,,,,,1.5439,,7.9429,7.9429,,2.7241703279868924e-05,,0.00014015137496525804,0.00014015137496525804,
DDP,726,,COMPOST,,2029,,0.0146109,0.151754,0.208454,0.208454,,,2.06503,1.52896,,,10.9878,8.02503,10.9878,,10.0868,,,,0.729588,0.532862,,,,,,,,1.4977,,7.9689,7.9689,,2.7613325385862305e-05,,0.00014692750065363594,0.00014692750065363594,
DDP,726,,COMPOST,,2030,,0.0148357,0.16659,0.21699,0.21699,,,2.06301,1.48629,,,11.6261,8.2624,11.6261,,10.2884,,,,0.759463,0.539731,,,,,,,,1.4182,,7.9922,7.9922,,2.732322983532497e-05,,0.00015398015636786618,0.00015398015636786618,
DDP,726,,COMPOST,,2031,,0.0150733,0.181663,0.225763,0.225763,,,2.06172,1.44533,,,12.2923,8.50034,12.2923,,10.4921,,,,0.79017,0.546418,,,,,,,,1.3434,,8.0096,8.0096,,2.70457321740678e-05,,0.00016125092330835107,0.00016125092330835107,
DDP,726,,COMPOST,,2032,,0.0152524,0.196915,0.234715,0.234715,,,2.05148,1.39939,,,12.9836,8.73638,12.9836,,10.6885,,,,0.821503,0.552773,,,,,,,,1.2671,,8.0191,8.0191,,2.6654755519822762e-05,,0.0001686951292565225,0.0001686951292565225,
DDP,726,,COMPOST,,2033,,0.0153907,0.212306,0.243806,0.243806,,,2.03504,1.35076,,,13.6982,8.96879,13.6982,,10.8783,,,,0.853321,0.558707,,,,,,,,1.1914,,8.0193,8.0193,,2.6188988387222565e-05,,0.00017628253042979605,0.00017628253042979605,
DDP,726,,COMPOST,,2034,,0.0154998,0.227806,0.253006,0.253006,,,2.01416,1.30086,,,14.4348,9.19635,14.4348,,11.0614,,,,0.88552,0.564162,,,,,,,,1.1177,,8.01,8.01,,2.5673087262298803e-05,,0.00018399028876247704,0.00018399028876247704,
DDP,726,,COMPOST,,2035,,0.0155873,0.243393,0.262293,0.262293,,,1.99003,1.25064,,,15.1924,9.41816,15.1924,,11.2379,,,,0.918026,0.569107,,,,,,,,1.0467,,7.9909,7.9909,,2.5123613901437314e-05,,0.0001918001195138748,0.0001918001195138748,
DDP,726,,COMPOST,,2036,,0.0156586,0.259052,0.271652,0.271652,,,1.96347,1.20068,,,15.9704,9.63361,15.9704,,11.4078,,,,0.950781,0.573526,,,,,,,,0.9789,,7.9622,7.9622,,2.4551900425368607e-05,,0.00019969934379099596,0.00019969934379099596,
