PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
OutputActivityRatio,BAU,Ecuador,Legumbres,Legumbres,,1,2068,,,,,,2.150453676684183
OutputActivityRatio,BAU,Ecuador,Legumbres,Legumbres,,1,2069,,,,,,2.1558613556699777
OutputActivityRatio,BAU,Ecuador,Legumbres,Legumbres,,1,2070,,,,,,2.161269034655772
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2018,,,,,,1.4456936494957755
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2019,,,,,,1.5515429187441045
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2020,,,,,,1.4557525951557093
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2021,,,,,,1.4921974083264409
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2022,,,,,,1.5201409963277095
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2023,,,,,,1.5657452262175409
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2024,,,,,,1.5885473411624562
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2025,,,,,,1.6113494561073722
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2026,,,,,,1.6341515710522876
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2027,,,,,,1.6569536859972034
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2028,,,,,,1.679755800942119
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2029,,,,,,1.7025579158870348
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2030,,,,,,1.7253600308319503
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2031,,,,,,1.7481621457768657
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2032,,,,,,1.7709642607217817
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2033,,,,,,1.793766375666697
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2034,,,,,,1.8165684906116129
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2035,,,,,,1.8393706055565284
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2036,,,,,,1.8621727205014442
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2037,,,,,,1.8849748354463598
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2038,,,,,,1.9077769503912752
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2039,,,,,,1.9305790653361912
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2040,,,,,,1.9533811802811065
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2041,,,,,,1.9761832952260223
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2042,,,,,,1.998985410170938
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2043,,,,,,2.0217875251158537
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2044,,,,,,2.044589640060769
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2045,,,,,,2.067391755005685
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2046,,,,,,2.0901938699506006
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2047,,,,,,2.1129959848955164
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2048,,,,,,2.135798099840432
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2049,,,,,,2.1586002147853476
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2050,,,,,,2.1643007435215766
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2051,,,,,,2.1700012722578053
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2052,,,,,,2.175701800994034
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2053,,,,,,2.1814023297302634
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2054,,,,,,2.187102858466492
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2055,,,,,,2.1928033872027206
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2056,,,,,,2.19850391593895
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2057,,,,,,2.2042044446751787
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2058,,,,,,2.2099049734114073
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2059,,,,,,2.2156055021476364
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2060,,,,,,2.2213060308838655
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2061,,,,,,2.2270065596200945
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2062,,,,,,2.232707088356323
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2063,,,,,,2.238407617092552
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2064,,,,,,2.2441081458287813
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2065,,,,,,2.24980867456501
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2066,,,,,,2.255509203301239
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2067,,,,,,2.261209732037468
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2068,,,,,,2.2669102607736966
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2069,,,,,,2.2726107895099257
OutputActivityRatio,BAU,Ecuador,Cereales,Cereales,,1,2070,,,,,,2.2783113182461547
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2018,,,,,,9.929223089281615
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2019,,,,,,10.374113475177305
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2020,,,,,,11.860907539403675
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2021,,,,,,9.324991795208403
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2022,,,,,,9.49961596181432
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2023,,,,,,9.78460444066875
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2024,,,,,,9.927098680095963
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2025,,,,,,10.06959291952318
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2026,,,,,,10.212087158950393
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2027,,,,,,10.354581398377608
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2028,,,,,,10.497075637804823
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2029,,,,,,10.639569877232038
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2030,,,,,,10.782064116659253
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2031,,,,,,10.924558356086466
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2032,,,,,,11.067052595513681
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2033,,,,,,11.209546834940896
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2034,,,,,,11.352041074368111
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2035,,,,,,11.494535313795327
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2036,,,,,,11.637029553222542
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2037,,,,,,11.779523792649755
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2038,,,,,,11.92201803207697
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2039,,,,,,12.064512271504185
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2040,,,,,,12.2070065109314
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2041,,,,,,12.349500750358615
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2042,,,,,,12.491994989785828
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2043,,,,,,12.634489229213045
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2044,,,,,,12.776983468640259
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2045,,,,,,12.919477708067474
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2046,,,,,,13.061971947494689
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2047,,,,,,13.204466186921906
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2048,,,,,,13.346960426349119
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2049,,,,,,13.489454665776332
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2050,,,,,,13.525078225633138
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2051,,,,,,13.560701785489941
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2052,,,,,,13.596325345346743
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2053,,,,,,13.631948905203549
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2054,,,,,,13.667572465060351
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2055,,,,,,13.703196024917155
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2056,,,,,,13.73881958477396
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2057,,,,,,13.774443144630762
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2058,,,,,,13.810066704487566
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2059,,,,,,13.84569026434437
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2060,,,,,,13.881313824201174
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2061,,,,,,13.916937384057979
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2062,,,,,,13.952560943914781
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2063,,,,,,13.988184503771585
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2064,,,,,,14.023808063628389
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2065,,,,,,14.059431623485192
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2066,,,,,,14.095055183341998
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2067,,,,,,14.1306787431988
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2068,,,,,,14.166302303055604
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2069,,,,,,14.201925862912407
OutputActivityRatio,BAU,Ecuador,Tuberculos,Tuberculos,,1,2070,,,,,,14.237549422769211
OutputActivityRatio,BAU,Ecuador,Fruta,Fruta,,1,2018,,,,,,5.02183463667516
OutputActivityRatio,BAU,Ecuador,Fruta,Fruta,,1,2019,,,,,,4.101231889672271
OutputActivityRatio,BAU,Ecuador,Fruta,Fruta,,1,2020,,,,,,5.425583943205705
OutputActivityRatio,BAU,Ecuador,Fruta,Fruta,,1,2021,,,,,,6.433646991730824
OutputActivityRatio,BAU,Ecuador,Fruta,Fruta,,1,2022,,,,,,6.5541264804897255
OutputActivityRatio,BAU,Ecuador,Fruta,Fruta,,1,2023,,,,,,6.7507502749044175
OutputActivityRatio,BAU,Ecuador,Fruta,Fruta,,1,2024,,,,,,6.849062172111763
OutputActivityRatio,BAU,Ecuador,Fruta,Fruta,,1,2025,,,,,,6.9473740693191095
OutputActivityRatio,BAU,Ecuador,Fruta,Fruta,,1,2026,,,,,,7.045685966526454
