Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,195,,Bosque,,2018,,12.6363,12.6363,12.6363,12.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2019,,12.5788,12.5788,12.5788,12.5788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2020,,12.5214,12.5214,12.5214,12.5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2021,,12.4644,12.4644,12.4644,12.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2022,,12.4076,12.4076,12.4076,12.4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2023,,12.3809,12.3809,12.3809,12.3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2024,,12.4277,12.4277,12.4277,12.4277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2025,,12.4284,12.4284,12.4284,12.4284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2026,,12.3893,12.3893,12.3893,12.3893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2027,,12.3514,12.3514,12.3514,12.3514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2028,,12.3148,12.3148,12.3148,12.3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2029,,12.2792,12.2792,12.2792,12.2792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2030,,12.2449,12.2449,12.2449,12.2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2031,,12.2117,12.2117,12.2117,12.2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2032,,12.1796,12.1796,12.1796,12.1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2033,,12.1487,12.1487,12.1487,12.1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2034,,12.1189,12.1189,12.1189,12.1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2035,,12.0902,12.0902,12.0902,12.0902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2036,,12.0626,12.0626,12.0626,12.0626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2037,,12.0361,12.0361,12.0361,12.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2038,,12.0106,12.0106,12.0106,12.0106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2039,,11.9863,11.9863,11.9863,11.9863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2040,,11.963,11.963,11.963,11.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2041,,11.9407,11.9407,11.9407,11.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2042,,11.9195,11.9195,11.9195,11.9195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2043,,11.8993,11.8993,11.8993,11.8993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2044,,11.8801,11.8801,11.8801,11.8801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2045,,11.862,11.862,11.862,11.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2046,,11.8449,11.8449,11.8449,11.8449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2047,,11.8288,11.8288,11.8288,11.8288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,195,,Bosque,,2048,,11.8136,11.8136,11.8136,11.8136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
