Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
511,1,DDP,Dem_Banano,,,,2018,0.904,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2019,1.0168,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2020,1.0113,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2021,1.0053,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2022,1.142,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2023,1.315,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2024,1.3282,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2025,1.3415,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2026,1.3548,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2027,1.3681,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2028,1.3814,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2029,1.3947,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2030,1.408,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2031,1.4213,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2032,1.4346,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2033,1.4479,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2034,1.4612,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2035,1.4745,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2036,1.4878,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2037,1.501,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2038,1.5143,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2039,1.5276,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2040,1.5409,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2041,1.5542,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2042,1.5675,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2043,1.5808,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2044,1.5941,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2045,1.6074,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2046,1.6207,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2047,1.634,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2048,1.6473,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2049,1.6606,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2050,1.6739,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2051,1.6871,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2052,1.7004,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2053,1.7137,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2054,1.727,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2055,1.7403,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2056,1.7536,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2057,1.7669,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2058,1.7802,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2059,1.7935,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2060,1.8068,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2061,1.8201,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2062,1.8334,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2063,1.8467,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2064,1.8599,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2065,1.8732,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2066,1.8865,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2067,1.8998,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2068,1.9131,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2069,1.9264,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Banano,,,,2070,1.9397,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2018,1.3187,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2019,1.0709,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2020,1.2935,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2021,1.4857,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2022,1.5265,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2023,1.5698,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2024,1.6133,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2025,1.6568,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2026,1.7003,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2027,1.7439,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2028,1.7874,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2029,1.8309,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2030,1.8744,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2031,1.9179,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2032,1.9614,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2033,2.0049,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2034,2.0484,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2035,2.092,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2036,2.1355,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2037,2.179,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2038,2.2225,,,,,,,,,,,,,,,,,,,,,
511,1,DDP,Dem_Arroz,,,,2039,2.266,,,,,,,,,,,,,,,,,,,,,
