Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,29,,INORG_RCY_OS,,2018,,0.00233204,0.00233204,0.059232,0.0568564,,,,,,,,,,,0.121704,,,,0.123378,0.121704,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2019,,,0.00233204,0.056332,0.056332,,,,,,,,,,,0.117332,,,,0.122241,0.117332,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2020,,0.00291156,0.0052436,0.0564436,0.0564436,,,,,,,,,,,0.114395,,,,0.122483,0.114395,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2021,,0.000228714,0.00547231,0.0537723,0.0537723,,,,,,,,,,,0.106044,,,,0.116686,0.106044,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2022,,0.00624763,0.0117199,0.0572199,0.0572199,,,,,,,,,,,0.109802,,,,0.124167,0.109802,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2023,,0.00641314,0.0181331,0.0607331,0.0607331,,,,,,,,,,,0.113402,,,,0.131791,0.113402,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2024,,1.54341,1.56154,1.60134,0.152645,,,,,,,,,,,0.277339,,,,0.331239,0.277339,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2025,,,1.56154,1.59854,0.227615,,,,,,,,,,,0.402404,,,,0.493924,0.402404,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2026,,,1.56154,1.59564,0.303704,,,,,,,,,,,0.522452,,,,0.659038,0.522452,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2027,,,1.56154,1.59284,0.380445,,,,,,,,,,,0.636827,,,,0.825566,0.636827,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2028,,,1.56154,1.58994,0.457599,,,,,,,,,,,0.745329,,,,0.99299,0.745329,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2029,,,1.56154,1.58714,0.53503,,,,,,,,,,,0.84796,,,,1.16102,0.84796,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2030,,,1.56154,1.58424,0.612658,,,,,,,,,,,0.944818,,,,1.32947,0.944818,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2031,,,1.56154,1.58144,0.690429,,,,,,,,,,,1.03605,,,,1.49823,1.03605,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2032,,,1.56154,1.57864,0.768308,,,,,,,,,,,1.12184,,,,1.66723,1.12184,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2033,,,1.56154,1.57574,0.84627,,,,,,,,,,,1.20238,,,,1.83641,1.20238,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2034,,,1.56154,1.57294,0.924298,,,,,,,,,,,1.27784,,,,2.00573,1.27784,,,,,,,,,,,,,,,,,
DDP,29,,INORG_RCY_OS,,2035,,,1.56154,1.57004,1.00238,,,,,,,,,,,1.34844,,,,2.17516,1.34844,,,,,,,,,,,,,,,,,
