Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,700,,INORG_RCY_OS,,2018,,0.00233204,0.00233204,0.059232,0.0568564,,,,,,,,,,,0.121704,,,,0.123378,0.121704,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2019,,,0.00233204,0.056332,0.056332,,,,,,,,,,,0.117332,,,,0.122241,0.117332,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2020,,0.00291156,0.0052436,0.0564436,0.0564436,,,,,,,,,,,0.114395,,,,0.122483,0.114395,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2021,,0.000228714,0.00547231,0.0537723,0.0537723,,,,,,,,,,,0.106044,,,,0.116686,0.106044,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2022,,0.00624763,0.0117199,0.0572199,0.0572199,,,,,,,,,,,0.109802,,,,0.124167,0.109802,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2023,,0.00641314,0.0181331,0.0607331,0.0607331,,,,,,,,,,,0.113402,,,,0.131791,0.113402,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2024,,0.113728,0.131861,0.171661,0.171661,,,,,,,,,,,0.31189,,,,0.372505,0.31189,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2025,,0.317005,0.448866,0.485866,0.270849,,,,,,,,,,,0.478839,,,,0.587743,0.478839,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2026,,,0.448866,0.482966,0.374274,,,,,,,,,,,0.643852,,,,0.812175,0.643852,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2027,,,0.448866,0.480166,0.480166,,,,,,,,,,,0.80375,,,,1.04196,0.80375,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2028,,0.110354,0.55922,0.58762,0.58762,,,,,,,,,,,0.957104,,,,1.27513,0.957104,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2029,,0.111305,0.670525,0.696125,0.696125,,,,,,,,,,,1.10327,,,,1.51059,1.10327,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2030,,2.47505,3.14558,3.16828,0.805371,,,,,,,,,,,1.24201,,,,1.74766,1.24201,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2031,,,3.14558,3.16548,0.915161,,,,,,,,,,,1.37329,,,,1.9859,1.37329,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2032,,,3.14558,3.16268,1.02536,,,,,,,,,,,1.49718,,,,2.22503,1.49718,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2033,,,3.14558,3.15978,1.13587,,,,,,,,,,,1.61384,,,,2.46484,1.61384,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2034,,,3.14558,3.15698,1.24664,,,,,,,,,,,1.72347,,,,2.7052,1.72347,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2035,,,3.14558,3.15408,1.3576,,,,,,,,,,,1.82629,,,,2.94599,1.82629,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2036,,,3.14558,3.15128,1.46872,,,,,,,,,,,1.92253,,,,3.18713,1.92253,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2037,,,3.14558,3.14838,1.57998,,,,,,,,,,,2.01242,,,,3.42857,2.01242,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2038,,,3.14325,3.14325,1.69136,,,,,,,,,,,2.09621,,,,3.67024,2.09621,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2039,,,3.14325,3.14325,1.80282,,,,,,,,,,,2.17413,,,,3.91213,2.17413,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2040,,,3.14033,3.14033,1.91437,,,,,,,,,,,2.24643,,,,4.15419,2.24643,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2041,,,3.14011,3.14011,2.02599,,,,,,,,,,,2.31333,,,,4.39639,2.31333,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2042,,,3.13386,3.13386,2.13766,,,,,,,,,,,2.37505,,,,4.63873,2.37505,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2043,,,3.12744,3.12744,2.24939,,,,,,,,,,,2.43183,,,,4.88118,2.43183,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2044,,,3.01372,3.01372,2.36117,,,,,,,,,,,2.48386,,,,5.12373,2.48386,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2045,,,2.69671,2.69671,2.47298,,,,,,,,,,,2.53137,,,,5.36637,2.53137,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2046,,,2.69671,2.69671,2.58483,,,,,,,,,,,2.57455,,,,5.60908,2.57455,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2047,,,2.69671,2.69671,2.69671,,,,,,,,,,,2.61359,,,,5.85186,2.61359,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2048,,0.222263,2.80862,2.80862,2.80862,,,,,,,,,,,2.64868,,,,6.09471,2.64868,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2049,,0.22324,2.92056,2.92056,2.92056,,,,,,,,,,,2.68,,,,6.33761,2.68,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2050,,2.80927,3.25478,3.25478,3.03251,,,,,,,,,,,2.70773,,,,6.58056,2.70773,,,,,,,,,,,,,,,,,
DDP,700,,INORG_RCY_OS,,2051,,,3.25478,3.25478,3.03251,,,,,,,,,,,2.63475,,,,6.58056,2.63475,,,,,,,,,,,,,,,,,
