Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,905,E5_CEM_PRODCEM_PROD,,,2018,5.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2019,4.8176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2020,3.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2021,3.5964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2022,4.2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2023,4.4563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2024,5.0511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2025,5.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2026,5.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2027,6.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2028,6.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2029,6.9409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2030,7.3189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2031,7.6969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2032,8.0748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2033,8.4528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2034,8.8308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2035,9.2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2036,9.5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2037,9.9647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2038,10.3427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2039,10.7207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2040,11.0986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2041,11.4766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2042,11.8546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2043,12.2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2044,12.6105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2045,12.9885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2046,13.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2047,13.7444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2048,14.1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2049,14.5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2050,14.8784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2051,15.2563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2052,15.6343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2053,16.0123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2054,16.3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2055,16.7682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2056,17.1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2057,17.5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2058,17.9021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2059,18.2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2060,18.6581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2061,19.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2062,19.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2063,19.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2064,20.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2065,20.5479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2066,20.9259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2067,21.3039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2068,21.6819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2069,22.0598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,E5_CEM_PRODCEM_PROD,,,2070,22.4378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ENE_TERM,,2018,,30.5699,30.5699,30.5699,13.3156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ENE_TERM,,2043,,3.73567,34.3056,34.3056,31.2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ENE_TERM,,2049,,7.40046,41.706,41.706,34.8623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ENE_TERM,,2060,,1.72459,43.4306,43.4306,42.5685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ENE_TERM,,2062,,3.4494,46.88,46.88,44.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ENE_TERM,,2066,,2.58722,49.4673,49.4673,47.7424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ENE_TERM,,2069,,0.862179,50.3294,50.3294,50.3294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ENE_TERM,,2070,,0.862407,51.1918,51.1918,51.1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,RAW_MAT_CLK,,2018,,8.70938,8.70938,8.70938,3.79361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,RAW_MAT_CLK,,2043,,5.38386,14.0932,14.0932,8.90013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,RAW_MAT_CLK,,2069,,0.245635,14.3389,14.3389,14.3389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,RAW_MAT_CLK,,2070,,0.2457,14.5846,14.5846,14.5846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ELEC_CEM,,2018,,4.86006,4.86006,4.86006,1.83836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ELEC_CEM,,2047,,0.412286,5.27235,5.27235,4.99746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ELEC_CEM,,2050,,2.61119,7.88354,7.88354,5.40979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ELEC_CEM,,2069,,0.137404,8.02094,8.02094,8.02094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,ELEC_CEM,,2070,,0.137441,8.15838,8.15838,8.15838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,RAW_MAT_CEM,,2018,,4.56812,4.56812,4.56812,1.26239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,RAW_MAT_CEM,,2050,,1.82992,6.39804,6.39804,4.79287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,RAW_MAT_CEM,,2060,,0.264565,6.6626,6.6626,6.53034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,RAW_MAT_CEM,,2062,,0.2646,6.9272,6.9272,6.7949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,RAW_MAT_CEM,,2064,,0.661465,7.58866,7.58866,7.0595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,RAW_MAT_CEM,,2069,,0.132265,7.72093,7.72093,7.72093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,905,,RAW_MAT_CEM,,2070,,0.1323,7.85323,7.85323,7.85323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
